Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
Bí o bá fẹ́ lo orúkọ àbísọ nígbàtí o bá ń forúkọ-sílẹ̀ lórí ẹ̀rọ-alátagbà, máà ṣe bẹ́ẹ̀.	Bi o ba fe lo oruko abiso nigbati o ba n foruko-sile lori ero-alatagba, maa se bee.	remove_accents_and_underdots	menyo20k
Bí o bá forúkọsílẹ̀, máà fi ìwífún rẹpẹtẹ ju bí ó ṣe yẹ lọ sílẹ̀.	Bi o ba forukosile, maa fi iwifun repete ju bi o se ye lo sile.	remove_accents_and_underdots	menyo20k
Bí o bá ní àníyàn láti fi ìdánimọ̀ọ rẹ pamọ́, kí o lo àdírẹ́ẹ̀sì ímeèlì tó yàtọ̀ àti kí o kọ̀ láti fi ilà ẹ̀rọ-ìbánisọ̀rọ̀ọ rẹ sílẹ̀.	Bi o ba ni aniyan lati fi idanimoo re pamo, ki o lo adireesi imeeli to yato ati ki o ko lati fi ila ero-ibanisoroo re sile.	remove_accents_and_underdots	menyo20k
Ìwífún méjèèjì wọ̀nyí tó fún ìdánimọ̀ olúkúlùkù àti pé ó ṣe é so ìṣàmúlò ọ̀tọ̀ọ̀tọ̀ pọ̀.	Iwifun mejeeji wonyi to fun idanimo olukuluku ati pe o se e so isamulo otooto po.	remove_accents_and_underdots	menyo20k
Ṣọ́ra bí o bá ń yan àwòrán ìdánimọ̀.	Sora bi o ba n yan aworan idanimo.	remove_accents_and_underdots	menyo20k
Pẹ̀lú àfikúnun mẹ́tádatà tí ó ní ìgbà, àkókò àti ibi tí a ti ya àwòrán náà, àwòrán t'òhuntìkararẹ̀ lè sọ ìwífún mìíràn.	Pelu afikunun metadata ti o ni igba, akoko ati ibi ti a ti ya aworan naa, aworan t'ohuntikarare le so iwifun miiran.	remove_accents_and_underdots	menyo20k
Kí o tó ó mú àwòrán, ṣe ìbéèrè: Ìta ilé ni a ti yà á ni tàbí ibi-iṣẹ́?	Ki o to o mu aworan, se ibeere: Ita ile ni a ti ya a ni tabi ibi-ise?	remove_accents_and_underdots	menyo20k
Àdírẹ́ẹ̀sì tàbí atọ́ka òpópónà hàn nínúu rẹ̀?	Adireesi tabi atoka opopona han ninuu re?	remove_accents_and_underdots	menyo20k
Kíyèsíi àdírẹ́ẹ̀sì IP rẹ lè ti wà lákọsílẹ̀ lásìkò ìforúkọsílẹ̀.	Kiyesii adireesi IP re le ti wa lakosile lasiko iforukosile.	remove_accents_and_underdots	menyo20k
Yan ọ̀rọ̀-ìfiwọlé tó lágbára àti, b'ó bá ṣe é ṣe, lo ìfẹ̀rílàdí-ọlọ́nàméjì.	Yan oro-ifiwole to lagbara ati, b'o ba se e se, lo iferiladi-olonameji.	remove_accents_and_underdots	menyo20k
"Kíyèsára fún ìbéèrè ìgbà-padà ọ̀rọ̀-ìfiwọlé gẹ́gẹ́ bíi ""Ìlú wo ni a ti bí ọ?"" tàbí"	"Kiyesara fun ibeere igba-pada oro-ifiwole gege bii ""Ilu wo ni a ti bi o?"" tabi"	remove_accents_and_underdots	menyo20k
"""Kí ni orúkọ ẹranko-àyànfẹ́ẹ̀ rẹ?"""	"""Ki ni oruko eranko-ayanfee re?"""	remove_accents_and_underdots	menyo20k
nítorí ìdáhùn lè jẹyọ láti inú àkọsílẹ̀ lórí ẹ̀rọ-alátagbàa rẹ.	nitori idahun le jeyo lati inu akosile lori ero-alatagbaa re.	remove_accents_and_underdots	menyo20k
Ó lè hùn ọ́ kí o yan ìbéèrè ìgbà-padà ìṣàmúlò tí kì í ṣe òótọ́.	O le hun o ki o yan ibeere igba-pada isamulo ti ki i se ooto.	remove_accents_and_underdots	menyo20k
Ọ̀nà kan tí a lè fi rántí ìdáhùn sí ìbéèrè ìgbà-padà ìṣàmúlò, bí o bá yàn láti lo ìdáhùn tí ò jẹ́ òótọ́ fún àfikún ààbò, kọ ìdáhùn sí ìbéèrè pamọ́ sínúu alábòójútó ọ̀rọ̀-ìfiwọlé.	Ona kan ti a le fi ranti idahun si ibeere igba-pada isamulo, bi o ba yan lati lo idahun ti o je ooto fun afikun aabo, ko idahun si ibeere pamo sinuu alaboojuto oro-ifiwole.	remove_accents_and_underdots	menyo20k
Yẹ Òfin Ìlànà Ibi-ìkọ̀kọ̀ Ẹ̀rọ-alátagbà wò	Ye Ofin Ilana Ibi-ikoko Ero-alatagba wo	remove_accents_and_underdots	menyo20k
Ìwífún tí ẹnìkẹ́ta kó pamọ́ jẹ́ fún lílòo rẹ àti pé ó lè lò ó fún ti òwò tàbí kí o pín-in fún ilé-iṣẹ́ mìíràn, bíi ilé-iṣẹ́ ìpòlówó ọjà.	Iwifun ti eniketa ko pamo je fun liloo re ati pe o le lo o fun ti owo tabi ki o pin-in fun ile-ise miiran, bii ile-ise ipolowo oja.	remove_accents_and_underdots	menyo20k
Níwọ̀n bí kíka ìlànà ibi-ìkọ̀kọ̀ jẹ́ iṣẹ́ tí ò fi bẹ́ẹ̀ ṣe é ṣe, ó lè fẹ́ ka abala tí ó ṣàlàyé bí a ó ṣe lo àkọsílẹ̀ rẹ, ìgbà tí a pín-in fún ẹlòmíràn, àti bí iṣẹ́ náà ṣe dáhun sí ìbéèrè agbófinró.	Niwon bi kika ilana ibi-ikoko je ise ti o fi bee se e se, o le fe ka abala ti o salaye bi a o se lo akosile re, igba ti a pin-in fun elomiran, ati bi ise naa se dahun si ibeere agbofinro.	remove_accents_and_underdots	menyo20k
"Èrè-jíjẹ fún okòwò ni ẹ̀rọ-alátagbà jẹ́ àti pé ó máa ń gba ìwífún bònkẹ́lẹ́ ju ohun tí a fi sílẹ̀ lọ - ibi tí o wà, ohun tí ó kan 'ni àti ìpolówó tí a fèsì fún, ibùdó tí o ti wọ̀ rí (fún àpẹẹrẹ nípasẹ̀ẹ títẹ ""Fẹ́ràn"")."	"Ere-jije fun okowo ni ero-alatagba je ati pe o maa n gba iwifun bonkele ju ohun ti a fi sile lo - ibi ti o wa, ohun ti o kan 'ni ati ipolowo ti a fesi fun, ibudo ti o ti wo ri (fun apeere nipasee tite ""Feran"")."	remove_accents_and_underdots	menyo20k
Gbèròo dídígàgà kúkíìsì ẹnìkẹ́ta àti lílo ìtànká alépa-adígàgá asàwáríkiri fún àrídájú wípé ìwífún tí ò wúlò ò bọ́ s'ọ́wọ́ ẹnìkẹ́ta.	Gberoo didigaga kukiisi eniketa ati lilo itanka alepa-adigaga asawarikiri fun aridaju wipe iwifun ti o wulo o bo s'owo eniketa.	remove_accents_and_underdots	menyo20k
Ṣàtúnṣe Ìṣètò Ibi-ìkọ̀kọ̀ Rẹ	Satunse Iseto Ibi-ikoko Re	remove_accents_and_underdots	menyo20k
Nípa ti bẹ́ẹ̀, ṣàtúnṣe sí ààtòàbáwá tí a ti ṣe sílẹ̀.	Nipa ti bee, satunse si aatoabawa ti a ti se sile.	remove_accents_and_underdots	menyo20k
Fún àpẹẹrẹ, o fẹ́ pín àtẹ̀jáde sígboro fún gbogbo ènìyàn, tàbí fún ẹgbẹ́ kan?	Fun apeere, o fe pin atejade sigboro fun gbogbo eniyan, tabi fun egbe kan?	remove_accents_and_underdots	menyo20k
Ṣe àwọn èèyàn lè ṣàwáríì rẹ bí wọ́n bá lo ímaalì tàbí ilà ẹ̀rọ-ìbánisọ̀rọ̀ọ rẹ?	Se awon eeyan le sawarii re bi won ba lo imaali tabi ila ero-ibanisoroo re?	remove_accents_and_underdots	menyo20k
Ǹjẹ́ o fẹ́ kí ibi tí o wà jẹ́ pínpínká fúnra rẹ̀?	Nje o fe ki ibi ti o wa je pinpinka funra re?	remove_accents_and_underdots	menyo20k
Bótilẹ̀jẹ́pé ẹ̀rọ-alátagbà ni ìṣètò tìrẹ, o lè rí àwòṣe.	Botilejepe ero-alatagba ni iseto tire, o le ri awose.	remove_accents_and_underdots	menyo20k
"Ìṣètò Ibi-ìkọ̀kọ̀ ń bẹ láti dáhùn ìbéèrè: ""Ta ló lè rí ọ?"""	"Iseto Ibi-ikoko n be lati dahun ibeere: ""Ta lo le ri o?"""	remove_accents_and_underdots	menyo20k
"Níbí lo ti ṣe é ṣe kí o rí ààtò tí ó ní í ṣe pẹ̀lú ààtò àbáwá (""gbogboògbò,"" ""ọ̀rẹ́ ọ̀rẹ́,"" ""ọ̀rẹ́ nìkan,"" abbl), ibi tí o wà, àwòrán, bí a ṣe lè kàn sí 'ni, ìsomọ́, àti bí àwọn ènìyàn ṣe lè ṣàwáríì rẹ bí wọ́n bá ń ṣe ìṣàwárí."	"Nibi lo ti se e se ki o ri aato ti o ni i se pelu aato abawa (""gbogboogbo,"" ""ore ore,"" ""ore nikan,"" abbl), ibi ti o wa, aworan, bi a se le kan si 'ni, isomo, ati bi awon eniyan se le sawarii re bi won ba n se isawari."	remove_accents_and_underdots	menyo20k
"Ààtò ìdáààbòbò (tí a ń pè ní ""ààbò"") níṣẹ́ púpọ̀ láti ṣe pẹ̀lú ìdígàgá/ìpohùnmọ́ ìṣàmúlò mìíràn lẹ́nu, àti bí o ṣe fẹ́ máa gba ìfihàn bí ẹni tí ó láṣẹ láti fàṣẹ fún ìṣàmúlò rẹ bá fẹ́ pàṣẹ fún un."	"Aato idaaabobo (ti a n pe ni ""aabo"") nise pupo lati se pelu idigaga/ipohunmo isamulo miiran lenu, ati bi o se fe maa gba ifihan bi eni ti o lase lati fase fun isamulo re ba fe pase fun un."	remove_accents_and_underdots	menyo20k
Ìgbà míìn, o 'óò rí ààtò ìwọlé - bíi ìfèrílàdí-ọlọ́nàméjì àti àkópamọ́ ímeèlì/ilà ẹ̀rọ-ìbánisọ̀rọ̀ọ - nínú abala yìí.	Igba miin, o 'oo ri aato iwole - bii iferiladi-olonameji ati akopamo imeeli/ila ero-ibanisoroo - ninu abala yii.	remove_accents_and_underdots	menyo20k
Nígbà mìíràn ẹ̀wẹ̀, ààtò ìwọlé wọ̀nyí yóò wà nínú ààtò ìṣàmúlò tàbí abala ààtò ìwọlé, pẹ̀lú ìyàn ìyípadà ọ̀rọ̀-ìfiwọlé.	Nigba miiran ewe, aato iwole wonyi yoo wa ninu aato isamulo tabi abala aato iwole, pelu iyan iyipada oro-ifiwole.	remove_accents_and_underdots	menyo20k
Jẹ ànfàání “àyẹ̀wò” ìdáààbòbò àti ibi-ìkọ̀kọ̀.	Je anfaani “ayewo” idaaabobo ati ibi-ikoko.	remove_accents_and_underdots	menyo20k
"Facebook, Google, àti ibùdó-ìtàkùn mìíràn bẹ́ẹ̀ ní àfifún ""àyẹ̀wò ìdáààbòbò""."	"Facebook, Google, ati ibudo-itakun miiran bee ni afifun ""ayewo idaaabobo""."	remove_accents_and_underdots	menyo20k
Ẹ̀kọ́ amọ̀nà wọ̀nyí á fi ibi-ìkọ̀kọ̀ àti ààtò ìdáààbòbò tí ó wọ́pọ̀ nínú èdè geere àti pé ó jẹ́ ìwò-ojú tí ó dára jù fún òǹlò.	Eko amona wonyi a fi ibi-ikoko ati aato idaaabobo ti o wopo ninu ede geere ati pe o je iwo-oju ti o dara ju fun onlo.	remove_accents_and_underdots	menyo20k
Níparí, ṣèrántí wípé ibi-ìkọ̀kọ̀ lè yí padà.	Nipari, seranti wipe ibi-ikoko le yi pada.	remove_accents_and_underdots	menyo20k
Nígbà mìíràn, ààtò ibi-ìkọ̀kọ̀ ń l'ágbára sí i, ó sì wà ní èérún; kò rí bẹ́ẹ̀ nígbà mìíràn ẹ̀wẹ̀wẹ̀.	Nigba miiran, aato ibi-ikoko n l'agbara si i, o si wa ni eerun; ko ri bee nigba miiran ewewe.	remove_accents_and_underdots	menyo20k
Se àkíyèsí àwọn àyípadà wọ̀nyí fínnífínní láti rí i bóyá ìwífún tí ó ti wà ní ibi-ìkọ̀kọ̀ rí yóò di pínpín, tàbí bí àfikún ààtò yóò fún ọ láàyè láti ṣe àkóso ibi-ìkọ̀kọ̀ rẹ.	Se akiyesi awon ayipada wonyi finnifinni lati ri i boya iwifun ti o ti wa ni ibi-ikoko ri yoo di pinpin, tabi bi afikun aato yoo fun o laaye lati se akoso ibi-ikoko re.	remove_accents_and_underdots	menyo20k
Tọ́jú Ìdánimọ̀ ìṣàmúlò lọ́tọ̀ọ̀tọ̀	Toju Idanimo isamulo lotooto	remove_accents_and_underdots	menyo20k
Fún ọ̀pọ̀ ènìyàn, ó pọn dandan láti ya ìṣàmúlò s'ọ́tọ̀ọ̀tọ̀.	Fun opo eniyan, o pon dandan lati ya isamulo s'otooto.	remove_accents_and_underdots	menyo20k
Èyí ní í ṣe pẹ̀lú ibùdó-ìtàkùn fún ẹni-tó-ń-wá-ọkọ-wá-aya, ìṣàmúlò onímọ̀, ìṣàmúlò àìlórúkọ, àti ìṣàmúlò ní onírúurú ìlú orí ayélujára.	Eyi ni i se pelu ibudo-itakun fun eni-to-n-wa-oko-wa-aya, isamulo onimo, isamulo ailoruko, ati isamulo ni oniruuru ilu ori ayelujara.	remove_accents_and_underdots	menyo20k
Ilà ẹ̀rọ-ìbánisọ̀rọ̀ọ àti àwòrán jẹ́ méjì ń'nú ìwífún tí ó yẹ kí a fojú sí.	Ila ero-ibanisoroo ati aworan je meji n'nu iwifun ti o ye ki a foju si.	remove_accents_and_underdots	menyo20k
Àwòrán, ní pàtàkì, lè yọ́ mínrín so ìṣàmúlò tí o fẹ́ jẹ́ ó dá wà pọ̀.	Aworan, ni pataki, le yo minrin so isamulo ti o fe je o da wa po.	remove_accents_and_underdots	menyo20k
Èyí wọ́pọ̀ ní ibùdó ẹni-tó-ń-wá-ọkọ-wá-aya àti àkáùntì onímọ̀.	Eyi wopo ni ibudo eni-to-n-wa-oko-wa-aya ati akaunti onimo.	remove_accents_and_underdots	menyo20k
Bí o bá fẹ́ fi ojú pamọ́ tàbí tọ́jú ìṣàmúlò kan pamọ́ fún òmíràn, lo àwòrán tí o kò lò rí níbòmìíràn lórí ayélujára.	Bi o ba fe fi oju pamo tabi toju isamulo kan pamo fun omiran, lo aworan ti o ko lo ri nibomiiran lori ayelujara.	remove_accents_and_underdots	menyo20k
Fún àyẹ̀wò, o lè lo aṣàwárí ìyípadà àwòrán-an Google.	Fun ayewo, o le lo asawari iyipada aworan-an Google.	remove_accents_and_underdots	menyo20k
Alásopọ̀ mìíràn tó lágbára tí ó yẹ kí a f'ojú sílẹ̀ fún ni orúkọọ̀ rẹ (pàápàá orúkọ ìnagijẹ) àti ímeèlì rẹ.	Alasopo miiran to lagbara ti o ye ki a f'oju sile fun ni orukoo re (paapaa oruko inagije) ati imeeli re.	remove_accents_and_underdots	menyo20k
Bí o bá ṣàkíyèsí wípé ọ̀kan nínú ìwífún-ùn rẹ ń bẹ níbi tí o kò lérò, máà fòyà.	Bi o ba sakiyesi wipe okan ninu iwifun-un re n be nibi ti o ko lero, maa foya.	remove_accents_and_underdots	menyo20k
Dípò ìfòyà, ronú bí i ọmọ-ìkókó: kàkà kí o pa gbogbo ìwífún-ùn rẹ rẹ́ lórí ayélujára, kàn f'ojú sí ìwífún kéékèèké kan, ibi tí wọ́n wà, àti ohun tí o lè ṣe nípa wọn.	Dipo ifoya, ronu bi i omo-ikoko: kaka ki o pa gbogbo iwifun-un re re lori ayelujara, kan f'oju si iwifun keekeeke kan, ibi ti won wa, ati ohun ti o le se nipa won.	remove_accents_and_underdots	menyo20k
Mọ àpadé-àti-àludé Ààtò Ẹgbẹ́ oríi Facebook	Mo apade-ati-alude Aato Egbe orii Facebook	remove_accents_and_underdots	menyo20k
Ẹgbẹ́ oríi Facebook ń mú ibi ìkẹ́gbẹ́, ìgbàwí àti àwọn ohun tí ó lágbára àti ààtò ẹgbẹ́ lè rí rúdurùdu.	Egbe orii Facebook n mu ibi ikegbe, igbawi ati awon ohun ti o lagbara ati aato egbe le ri rudurudu.	remove_accents_and_underdots	menyo20k
Kọ́ ìmọ̀ kún ìmọ̀ nípa ààtò ẹgbẹ́ àti bóyá akópa nífẹ̀ẹ́ sí kíkọ́ ìmọ̀ kún ìmọ̀ nípa ààtò ẹgbẹ́, ṣiṣẹ́ pẹ̀lúu wọn láti mú kí ẹgbẹ́ Facebook jẹ́ ohun ìkọ̀kọ̀ àti ààbò.	Ko imo kun imo nipa aato egbe ati boya akopa nifee si kiko imo kun imo nipa aato egbe, sise peluu won lati mu ki egbe Facebook je ohun ikoko ati aabo.	remove_accents_and_underdots	menyo20k
Eré-ìdárayá alájùmọ̀ṣe ni ibi-ìkọ̀kọ̀	Ere-idaraya alajumose ni ibi-ikoko	remove_accents_and_underdots	menyo20k
Máà kàn ṣáà yí ààtò àti ìhùwàsí ẹ̀rọ-alátagbàa rẹ padà.	Maa kan saa yi aato ati ihuwasi ero-alatagbaa re pada.	remove_accents_and_underdots	menyo20k
Tẹ̀síwájú kí o sọ fún àwọn ọ̀rẹ́ẹ̀ rẹ, aburú tó ń bẹ nínú kí a máa gbé nípa ara ẹni sórí ayélujára.	Tesiwaju ki o so fun awon oree re, aburu to n be ninu ki a maa gbe nipa ara eni sori ayelujara.	remove_accents_and_underdots	menyo20k
Kódà bí o kò bá ní ìṣàmúlò ẹ̀rọ-alátagbà, tàbí bí o bá yọ araà rẹ ń'nú táàgì tí a fi kó ọ pọ̀ mọ́ àtẹ̀jáde, ọ̀rẹ́ ṣì lè ṣèṣì dá ọ mọ̀, jẹ́ kí ibi tí o wà di mímọ̀, kí ìsomọ́ọ̀ rẹ pẹ̀lú wọn ó jẹ́ ojútáyé.	Koda bi o ko ba ni isamulo ero-alatagba, tabi bi o ba yo araa re n'nu taagi ti a fi ko o po mo atejade, ore si le sesi da o mo, je ki ibi ti o wa di mimo, ki isomoo re pelu won o je ojutaye.	remove_accents_and_underdots	menyo20k
Kì í ṣe dídáààbò ibi-ìkọ̀kọ̀ nìkan ni ìtọ́jú ara ẹni, àmọ́ títọ́júu àwa-ara-wa.	Ki i se didaaabo ibi-ikoko nikan ni itoju ara eni, amo titojuu awa-ara-wa.	remove_accents_and_underdots	menyo20k
O nílò ohun-ìmọ̀ ìdáààbò àkọ́bẹ̀rẹ̀?	O nilo ohun-imo idaaabo akobere?	remove_accents_and_underdots	menyo20k
1.Yíyan irinṣẹ́ẹ̀ rẹ	1.Yiyan irinsee re	remove_accents_and_underdots	menyo20k
2.Dídáààbò araà rẹ lóríi ẹ̀rọ-alátagbà	2.Didaaabo araa re lorii ero-alatagba	remove_accents_and_underdots	menyo20k
3.Dídíyelé ewuù rẹ	3.Didiyele ewuu re	remove_accents_and_underdots	menyo20k
4.Jùmọ̀ pẹ̀lú àwọn elòmíràn	4.Jumo pelu awon elomiran	remove_accents_and_underdots	menyo20k
5.Ṣe páswọọdù t’ó lágbára.	5.Se paswoodu t’o lagbara.	remove_accents_and_underdots	menyo20k
6.Fífi ìwífún-ùn rẹ pamọ́	6.Fifi iwifun-un re pamo	remove_accents_and_underdots	menyo20k
7.Kí ni Encryption?	7.Ki ni Encryption?	remove_accents_and_underdots	menyo20k
Yíyan Irinṣẹ́ẹ̀ Rẹ	Yiyan Irinsee Re	remove_accents_and_underdots	menyo20k
Pẹ̀lú ọ̀pọ̀ ilé-iṣẹ́ àti ibùdó-ìtàkùn tí ó ní irinṣẹ́ fún mímú ààbò ẹ̀rọ ayélujára rọrùn, báwo ni ó ṣe yan irinṣẹ́ tó dára fún ọ?	Pelu opo ile-ise ati ibudo-itakun ti o ni irinse fun mimu aabo ero ayelujara rorun, bawo ni o se yan irinse to dara fun o?	remove_accents_and_underdots	menyo20k
A kọ́ ní òǹkà irinṣẹ́ tó jọjú ń gbèsè tí ó lè dá ààbò bò ọ́ (bí ó tilẹ̀ jẹ́ pé o lè rí àwọn àṣàyàn tó wọ́pọ̀ nínú ìtọ́nà irinṣẹ́ wa).	A ko ni onka irinse to joju n gbese ti o le da aabo bo o (bi o tile je pe o le ri awon asayan to wopo ninu itona irinse wa).	remove_accents_and_underdots	menyo20k
Ṣùgbọ́n bí o bá ní iyè rere ohun tí ò ń gbìdánwò láti fi ààbò bò, àti ẹni tí ò ń gbìdánwò ṣe ìdáààbòbò fún, ìtọ̀nà yìí lè ràn ọ́ lọ́wọ́ láti yan irinṣẹ́ tí a yà sọ́tọ̀ nípa lílo àwọn ìtọ́nà kan.	Sugbon bi o ba ni iye rere ohun ti o n gbidanwo lati fi aabo bo, ati eni ti o n gbidanwo se idaaabobo fun, itona yii le ran o lowo lati yan irinse ti a ya soto nipa lilo awon itona kan.	remove_accents_and_underdots	menyo20k
Rántí, ààbò kì í ṣe nípa ti irinṣẹ́ tí o lò tàbí iṣẹ́-àìrídìmú tí o gbà sílẹ̀.	Ranti, aabo ki i se nipa ti irinse ti o lo tabi ise-airidimu ti o gba sile.	remove_accents_and_underdots	menyo20k
Ó bẹ̀rẹ̀ pẹ̀lú níní òye ìdẹ́rùbà tí ò ń kojú àti bí o ṣe lè lòdì sí ìdẹ́rùbà wọ̀nyẹn.	O bere pelu nini oye ideruba ti o n koju ati bi o se le lodi si ideruba wonyen.	remove_accents_and_underdots	menyo20k
Yẹ Ṣíṣe Ìdíyelé Ewuù Rẹ Wò tiwa fún àlàyé lẹ́kùnúnrẹ́rẹ́.	Ye Sise Idiyele Ewuu Re Wo tiwa fun alaye lekununrere.	remove_accents_and_underdots	menyo20k
Ìgbésẹ̀ ni ààbò, kì í ṣe ohun tí a rà	Igbese ni aabo, ki i se ohun ti a ra	remove_accents_and_underdots	menyo20k
Ohun àkọ́kọ́ tí ó yẹ k'á rántí kí a tó pààrọ̀ iṣẹ́-àìrídìmú tí ò ń lò tàbí ríra irinṣẹ́ tuntun ni pé kò sí irinṣẹ́ tàbí iṣẹ́-àìrídìmú tí yóò fún ọ láàbò pátápátá.	Ohun akoko ti o ye k'a ranti ki a to paaro ise-airidimu ti o n lo tabi rira irinse tuntun ni pe ko si irinse tabi ise-airidimu ti yoo fun o laabo patapata.	remove_accents_and_underdots	menyo20k
Nítorí bẹ́ẹ̀, ó ṣe pàtàkì láti wòye nípa ìwà ààbò ẹ̀rọ ayélujára porongodo.	Nitori bee, o se pataki lati woye nipa iwa aabo ero ayelujara porongodo.	remove_accents_and_underdots	menyo20k
Fún àpẹẹrẹ, bí o bá fẹ́ ẹ́ lo irinṣẹ́ ààbò lórí ẹ̀rọ-alágbèékáà rẹ, síbẹ̀ máà fi ọ̀rọ̀-ìfiwọlé sórí ẹ̀rọ-ayárabíàṣáà rẹ, irinṣẹ́ orí ẹ̀rọ ìbánisọ̀rọ̀ rẹ lè máà ràn ọ́ lọ́wọ́ tó bẹ́ẹ̀.	Fun apeere, bi o ba fe e lo irinse aabo lori ero-alagbeekaa re, sibe maa fi oro-ifiwole sori ero-ayarabiasaa re, irinse ori ero ibanisoro re le maa ran o lowo to bee.	remove_accents_and_underdots	menyo20k
Bí ẹnì kan bá fẹ́ ẹ́ wá ìwífún nípa ìrẹ, ó máa yan ọ̀nà tó rọrùn jù láti rí ìwífún náà gbà dípòo ọ̀nà líle.	Bi eni kan ba fe e wa iwifun nipa ire, o maa yan ona to rorun ju lati ri iwifun naa gba dipoo ona lile.	remove_accents_and_underdots	menyo20k
Lọ́nà kejì, kò ṣeéṣe láti dá ààbò bo onírúurú ẹ̀tàn tàbí àdojúkọni, nítorí náà o ní láti f'ọkàn sí irú ènìyàn tí o lè fẹ́ jí ìwífún-ùn rẹ, ohun tí wọ́n fẹ́ fi ṣe, àti bí wọ́n ṣe lè rí i.	Lona keji, ko seese lati da aabo bo oniruuru etan tabi adojukoni, nitori naa o ni lati f'okan si iru eniyan ti o le fe ji iwifun-un re, ohun ti won fe fi se, ati bi won se le ri i.	remove_accents_and_underdots	menyo20k
"Bí olúborí ìdẹ́rùbà rẹ bá jẹ́ ìbojúwò ojúkorojú láti ọ̀dọ aṣèwádìí ìkọ̀kọ̀ kan tí ò rí àyè láti lo irinṣẹ́ ìbojúwò ẹ̀rọ-ayélujára, o kò nílò láti ra ẹ̀rọ-ìbánisọ̀rọ̀ọ owó iyebíye tí ó ń sọ ìwífún di odù fún ààbò tí ó ní ""NSA-proof"""	"Bi olubori ideruba re ba je ibojuwo ojukoroju lati odo asewadii ikoko kan ti o ri aye lati lo irinse ibojuwo ero-ayelujara, o ko nilo lati ra ero-ibanisoroo owo iyebiye ti o n so iwifun di odu fun aabo ti o ni ""NSA-proof"""	remove_accents_and_underdots	menyo20k
Ẹ̀wẹ̀wẹ̀, bí o bá kọjú ìjọba tó máa ń fi èèyàn sátìmọ́lé nítorí o lo irinṣẹ́ ìyí-dátà-padà-sí-odù-ààbò, ó fọgbọ́nyọ bí a lo ọ̀nà tí ó ní akitiyan tó bẹ́ẹ̀ - bíi títo àkójọpọ̀ odù tí ò ní ewu, àtòélẹ̀ tí yóò gbé iṣẹ́-ìjẹ́ - ju kí a fi ẹ̀rí tí ó ní éwu wípé a lo iṣẹ́-àìrídìmú ayí-ìwífún-padà-sí-odù fún ààbò lórí ẹ̀rọ-ayárabíàṣá àgbélétan.	Ewewe, bi o ba koju ijoba to maa n fi eeyan satimole nitori o lo irinse iyi-data-pada-si-odu-aabo, o fogbonyo bi a lo ona ti o ni akitiyan to bee - bii tito akojopo odu ti o ni ewu, atoele ti yoo gbe ise-ije - ju ki a fi eri ti o ni ewu wipe a lo ise-airidimu ayi-iwifun-pada-si-odu fun aabo lori ero-ayarabiasa agbeletan.	remove_accents_and_underdots	menyo20k
Gbígbé àkójọpọ̀ ìdojúkọ tí o  lọ́kàn láti fi ààbò bò ni à ń pè ní àwòṣe ìdẹ́rùbà.	Gbigbe akojopo idojuko ti o  lokan lati fi aabo bo ni a n pe ni awose ideruba.	remove_accents_and_underdots	menyo20k
Pẹ̀lú gbogbo ìwọ̀nyí, ìwọ̀nyí ni ìbéèrè tí o lè ṣe kí o tó gba ẹ̀dà irinṣẹ́ sílẹ̀, rà á, tàbí lò ó.	Pelu gbogbo iwonyi, iwonyi ni ibeere ti o le se ki o to gba eda irinse sile, ra a, tabi lo o.	remove_accents_and_underdots	menyo20k
Báwo ni mímọ́ gaara rẹ̀ ti rí?	Bawo ni mimo gaara re ti ri?	remove_accents_and_underdots	menyo20k
Oníwàdìí ààbò ní ìgbàgbọ́ wípé ìṣísílẹ̀ àti mímọ́ gaara ni ó ń ṣokùnfa irinṣẹ́ ààbò lọ́pọ̀ yanturu.	Oniwadii aabo ni igbagbo wipe isisile ati mimo gaara ni o n sokunfa irinse aabo lopo yanturu.	remove_accents_and_underdots	menyo20k
Ọ̀pọ̀ nínú iṣẹ́-àìrídìmú tí àwọn òǹlò ẹ̀rọ ayárabíàṣá ń lò tí wọ́n sì fi òǹtẹ̀ lù ni irinṣẹ́ fún lílò.	Opo ninu ise-airidimu ti awon onlo ero ayarabiasa n lo ti won si fi onte lu ni irinse fun lilo.	remove_accents_and_underdots	menyo20k
Èyí túmọ̀ sí wípé odù tí ó fi ń ṣiṣẹ́ ń wà ní gbangba fún ẹlòmíràn láti yẹ̀wò, túnṣe, àti ṣe àtúnpín.	Eyi tumo si wipe odu ti o fi n sise n wa ni gbangba fun elomiran lati yewo, tunse, ati se atunpin.	remove_accents_and_underdots	menyo20k
Nípa mímọ́-gaara irinṣẹ́ẹ wọn, oníṣọnà irinṣẹ́ wọ̀nyí fìwé pe ẹlòmíràn láti yẹ ààbò wọn wò bóyá ó kú díẹ̀ káàtó àti láti ṣe ìmúgbòrò irinṣẹ́ náà.	Nipa mimo-gaara irinsee won, onisona irinse wonyi fiwe pe elomiran lati ye aabo won wo boya o ku die kaato ati lati se imugboro irinse naa.	remove_accents_and_underdots	menyo20k
Iṣẹ́-àìrídìmú ìṣísílẹ̀ ń fún ni láǹfààní ààbò tó péye, ṣùgbọ́n èyí kò dájú.	Ise-airidimu isisile n fun ni lanfaani aabo to peye, sugbon eyi ko daju.	remove_accents_and_underdots	menyo20k
