Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
Chelsea maa dojúkọ Videoton nínú Líìgi ti UEFA Europa ní aago mẹ́ta ọ̀sán lọ́jọ́ ‘Bọ̀ ní ìlú Lọndọnu.	Chelsea maa dojuko Videoton ninu Liigi ti UEFA Europa ni aago meta osan lojo ‘Bo ni ilu Londonu.	remove_accents_and_underdots	msft
Iye àwọn eniyan tókú nítorí ìṣẹ̀lẹ̀ ìkún omi tsunsmi ni Indonesia tí fò sókè sí ẹgbẹ̀rinlélọ́gbọn àti méji.	Iye awon eniyan toku nitori isele ikun omi tsunsmi ni Indonesia ti fo soke si egberinlelogbon ati meji.	remove_accents_and_underdots	msft
Iye àwọn eniyan tókú nínú ìṣẹ̀lẹ̀ ilẹ̀ rírì àti ìkún omi tsunami ní Indonesia ti fò sóke sí ẹgbẹ̀rinlélọ́gbọ̀n àti méjì, àjọ tó ńrísí ìṣẹ̀lẹ̀ àjálù lorilẹ-ede náà sọ ní kùtùkùtù ọjọ́ Àìkú.	Iye awon eniyan toku ninu isele ile riri ati ikun omi tsunami ni Indonesia ti fo soke si egberinlelogbon ati meji, ajo to nrisi isele ajalu lorile-ede naa so ni kutukutu ojo Aiku.	remove_accents_and_underdots	msft
Ọ̀pọ eniyan ní ìròyìn sọ wípé wọ́n há sínú ògiri àwọn ilé tó wó lulẹ̀ nínú ìṣẹ̀lẹ̀ ilẹ̀ rírì oníwọ̀n 7.5  eyiti ó ṣe ọṣẹ́ lọjọ Ẹtì tí ó sì ṣokùnfà ìrusókè omi tóga tó ìwọ̀n ẹsẹ̀ bàtà ogún, agbẹnusọ àjọ Sutopo Purwo Nugroho ni o sọ fún ìpéjọpọ̀ àwọn oníròyìn kan.	Opo eniyan ni iroyin so wipe won ha sinu ogiri awon ile to wo lule ninu isele ile riri oniwon 7.5  eyiti o se ose lojo Eti ti o si sokunfa irusoke omi toga to iwon ese bata ogun, agbenuso ajo Sutopo Purwo Nugroho ni o so fun ipejopo awon oniroyin kan.	remove_accents_and_underdots	msft
Ìlú Palu náà, eyiti ó ní ju ẹgbẹ̀rún-lọ́nà-irinwódínlógún eniyan lọ, ni ó bò bámúbámú pẹ̀lú ògiri àlàpà láti ara àwọn ilé tówó lulẹ̵̀.	Ilu Palu naa, eyiti o ni ju egberun-lona-irinwodinlogun eniyan lo, ni o bo bamubamu pelu ogiri alapa lati ara awon ile towo lule.	remove_accents_and_underdots	msft
Àwọn ọlọ́ọ̀pá mú ọkùnrin, ẹni ọdùn méjìlélọ́gbọ̀n, lórí ìfurasí ìpànìyàn lẹ́yín ikú obìnrin tí a gún lọ́bẹ	Awon oloopa mu okunrin, eni odun mejilelogbon, lori ifurasi ipaniyan leyin iku obinrin ti a gun lobe	remove_accents_and_underdots	msft
Ìwáàdí ìpànìyàn kan ni wọ́n ti bẹ̀rẹ̀ lẹ́yìn tí wọ́n rí àgọ́-ara obìnrin kaǹ ní Birkenhead, Merseyside ní òwúrọ̀ yìí.	Iwaadi ipaniyan kan ni won ti bere leyin ti won ri ago-ara obinrin kan ni Birkenhead, Merseyside ni owuro yii.	remove_accents_and_underdots	msft
Ẹni ọdún mẹ́rìnlélógójì náà ni wọ́n rí ní aago mẹ́jọ òwúrọ̀ ku ìṣẹ́jú máàrún pẹ̀lú àwọn ojú-ọgbẹ́ lára rẹ̀ ni ́Grayson Mews ní òpòpóna John, pẹ̀lú ọkùnrin ẹni ọdún méjilélọ́gbọ̀n tí wọ́n mú lórí ìfurasì wípé ó pànìyàn.	Eni odun merinlelogoji naa ni won ri ni aago mejo owuro ku iseju maarun pelu awon oju-ogbe lara re ni Grayson Mews ni opopona John, pelu okunrin eni odun mejilelogbon ti won mu lori ifurasi wipe o paniyan.	remove_accents_and_underdots	msft
Àwọn ọlọ́ọ̀pá ti rọ àwọn eniyan lágbègbè náà tí wón rí tàbí gbọ́ ohunkóhun latí jáde wa.	Awon oloopa ti ro awon eniyan lagbegbe naa ti won ri tabi gbo ohunkohun lati jade wa.	remove_accents_and_underdots	msft
Ọ̀tẹlẹ̀múyẹ́ Inspector̀ Brian O'Hagan sọpé: 'Ìwáàdí ṣèṣẹ bẹ̀rẹ̀ ṣùgbọ́n Èmi yóò rawọ́ ẹ̀bẹ̀ sí ẹnikẹ́ni tí ó wà ní àyíká Òpópónà John ní Birkenhead tí ó rí tàbí gbọ́ ohunkóhun tí ó mú ìfura dání láti kàn sí wa.	Otelemuye Inspector Brian O'Hagan sope: 'Iwaadi sese bere sugbon Emi yoo rawo ebe si enikeni ti o wa ni ayika Opopona John ni Birkenhead ti o ri tabi gbo ohunkohun ti o mu ifura dani lati kan si wa.	remove_accents_and_underdots	msft
Mo tún ńrawọ́ ẹ̀bẹ̀ sí ẹnikẹ́ni, pàápàá jὺlọ́ àwọn awakọ̀ elérò́, tí ó leè tí gba àwòrán sílẹ̀ sórí kámẹ́rà ọpọ́n iwájú ọkọ̀ láti kàn sí wa nítorí wọn leè ní ìròyìn eyiti ó ṣe pàtàkì fún ìwáàdí wa.	Mo tun nrawo ebe si enikeni, paapaa jυlo awon awako elero, ti o lee ti gba aworan sile sori kamera opon iwaju oko lati kan si wa nitori won lee ni iroyin eyiti o se pataki fun iwaadi wa.	remove_accents_and_underdots	msft
Agbẹnusọ àwọn ọlọ́ọ̀pá kan ti fìdí rẹ múlẹ̀ wípé obìnrin náà ẹniti wọ́n rí àgọ́-ara rẹ̀ jẹ ará Birkenhead àtipé wọn ríi nínú ilé kan.	Agbenuso awon oloopa kan ti fidi re mule wipe obinrin naa eniti won ri ago-ara re je ara Birkenhead atipe won rii ninu ile kan.	remove_accents_and_underdots	msft
Ní ọ̀sán yìí àwọn ọ̀rẹ́ tí ó gbàgbọ́ wípé ̀wọn mọ obìnrin náà ti dé ibi ìṣẹ̀lẹ̀ náà láti bèèrè  ibití wọ́n ti rí i ni òwúrọ̀ yìí.	Ni osan yii awon ore ti o gbagbo wipe won mo obinrin naa ti de ibi isele naa lati beere  ibiti won ti ri i ni owuro yii.	remove_accents_and_underdots	msft
Àwọn ìwáàdí sì ńlọ lọ́wọ́í àwọn ọlọ́ọ̀pá naa ti sọ wípé àwọn fẹgbé́ ìgbésẹ̀ láti jẹ́kí ẹnití ó súnmọ́ arábìnrin ọhúṇ mọ̀ nípa ìṣẹ̀lẹ̀ naa.	Awon iwaadi si nlo lowoi awon oloopa naa ti so wipe awon fegbe igbese lati jeki eniti o sunmo arabinrin ohun mo nipa isele naa.	remove_accents_and_underdots	msft
Awàkọ akérò kan tó ńgbé ní Grayson Mewṣ gbìyànjù láti wọ inú ibùgbé rẹ ṣùgbọ́n àwọn ọlọ́ọ̀pá ńsọ fún un wípé wọn kògba ́ẹnikẹ́nì láàyè láti wọlé tàbí jáde kúrò nínú ilé náà.	Awako akero kan to ngbe ni Grayson Mews gbiyanju lati wo inu ibugbe re sugbon awon oloopa nso fun un wipe won kogba enikeni laaye lati wole tabi jade kuro ninu ile naa.	remove_accents_and_underdots	msft
Kó lèe sọ̀rọ̀ kankan nigbati ó ṣàwárí ohun tí ó ṣẹlẹ̀.	Ko lee soro kankan nigbati o sawari ohun ti o sele.	remove_accents_and_underdots	msft
Báyìí wọ́n ńsọ fún àwọn olùgbé agbègbè naa wìpè yóò tó wákàtí diẹ kí wọn tó leè fààyè gbà wọ́n láti wọlé padà.	Bayii won nso fun awon olugbe agbegbe naa wipe yoo to wakati die ki won to lee faaye gba won lati wole pada.	remove_accents_and_underdots	msft
Òṣìṣẹ́ ọlọ́ọ̀pá kan ni wọn gbọ́ tí ó ńsọ fún ọkùnrin kan wípé gbogbo agbègbè náà ni wọn ńfọwọ́ mú bíi ibi ìṣẹ̀lẹ̀ ọ̀ràn.	Osise oloopa kan ni won gbo ti o nso fun okunrin kan wipe gbogbo agbegbe naa ni won nfowo mu bii ibi isele oran.	remove_accents_and_underdots	msft
Obìnrin kan farahàn níbí ibi ìṣẹ̀lẹ̀ náà pẹ̀lú omijé lójú.	Obinrin kan farahan nibi ibi isele naa pelu omije loju.	remove_accents_and_underdots	msft
Ó sáà ńtẹnumọ́ 'ó burú jáì'.	O saa ntenumo 'o buru jai'.	remove_accents_and_underdots	msft
Ní aago méjì ọ̀sán ọkọ̀ ọlọ́ọ̀pá méji ti wà nínú ibití ìṣẹlẹ náà pẹ̀lú ọkọ̀ miran ní ìta.	Ni aago meji osan oko oloopa meji ti wa ninu ibiti isele naa pelu oko miran ni ita.	remove_accents_and_underdots	msft
ọ̀ṕọ̀́ àwọn òṣìṣe ọlọ́ọ̀pá ̣́ kan ni wọ́n dúró sínú ibití ìṣẹlẹ naa fun ìmójútó ojúle ní ìbùgbé náà.	opo awon osise oloopa  kan ni won duro sinu ibiti isele naa fun imojuto ojule ni ibugbe naa.	remove_accents_and_underdots	msft
Ẹnikẹ́ni tí ó bání ìròyìn ni a rọ̀ láti DM @MerPoICC, pe 101 tàbí kàn sí Crimestoppers láìdárúkọ lórí 08000 555 111 kí ó sì ́lo ọ̀rọ̀ àyọlò log 247 ti Ọgbọ́njọ́ọ́ Oṣù Ọwara.	Enikeni ti o bani iroyin ni a ro lati DM @MerPoICC, pe 101 tabi kan si Crimestoppers laidaruko lori 08000 555 111 ki o si lo oro ayolo log 247 ti Ogbonjoo Osu Owara.	remove_accents_and_underdots	msft
Èère ti ile Aṣojú-ṣòfin ti Cromwell ti ńdi nǹkan ìrántí táyénwí tó tuntun jùlọ nípa awuye-wuye 'títún ìtàn kọ'	Eere ti ile Asoju-sofin ti Cromwell ti ndi nnkan iranti tayenwi to tuntun julo nipa awuye-wuye 'titun itan ko'	remove_accents_and_underdots	msft
Ìlékúróní-ìlú rẹ̀ yóò jẹ́ ìdájọ̀ eléwì fún ìparun bíi ti àwọn ẹlẹ́sìn Taliban tí ó gbé ṣe lóri ọ̀pọ̀ àwọn nǹkan ìṣẹ̀ḿbáyé àṣà àti ẹ̀sìn ilẹ Gẹ̀ẹ́sì nípaṣẹ̀ àwọn olùtẹ̀lé Ẹlẹ́sìn alákatakí tirẹ̀.	Ilekuroni-ilu re yoo je idajo elewi fun iparun bii ti awon elesin Taliban ti o gbe se lori opo awon nnkan isembaye asa ati esin ile Geesi nipase awon olutele Elesin alakataki tire.	remove_accents_and_underdots	msft
Ṣùgbọ́n Ẹgbẹ́ Cromwell ṣàpèjúwe àbà Ọ̀gbẹ́ni Crick bíi ''ìwà òmùgọ̀'' àti ''ìgbìyànjú láti tún ìtàn kọ.''	Sugbon Egbe Cromwell sapejuwe aba Ogbeni Crick bii ''iwa omugo'' ati ''igbiyanju lati tun itan ko.''	remove_accents_and_underdots	msft
John Goldsmith, alága ti Ẹgbẹ́ Cromwell, sọpé: “Ó jẹ́ ohun tí kò ṣée dènà nínú àríyànjiyàn tó ńlọ lọ́wọ́ nípa ìyọkúrò àwọn èère wípé àwòrán èèrè ti Oliver Cromwell tówà níta Ààfin ti Westminster ni yóò di àfojúsùn kan.	John Goldsmith, alaga ti Egbe Cromwell, sope: “O je ohun ti ko see dena ninu ariyanjiyan to nlo lowo nipa iyokuro awon eere wipe aworan eere ti Oliver Cromwell towa nita Aafin ti Westminster ni yoo di afojusun kan.	remove_accents_and_underdots	msft
Ìwòye àwọn tí ńpa àwòrán èère run ti àwọn ogun abẹ́lé ilẹ̀ Gẹ̀ẹ́sì ni a kò pàṣẹ rẹ̀ tàbí gbé wọn ṣe láti ọwọ́ Cromwell.	Iwoye awon ti npa aworan eere run ti awon ogun abele ile Geesi ni a ko pase re tabi gbe won se lati owo Cromwell.	remove_accents_and_underdots	msft
Bóyá Cromwell tó ṣe àṣìṣe náà ni wọn yóò fi rúbọ fún àwọn ìṣe Thomas baba-ńlá rẹ̀ ní àwọn ọgọ́ọ̀rún ọdún tó saájú.	Boya Cromwell to se asise naa ni won yoo fi rubo fun awon ise Thomas baba-nla re ni awon ogoorun odun to saaju.	remove_accents_and_underdots	msft
Ìṣátúnfihàn ńlá ti Ọlọ́lajὺlọ́ William Hamo Thorneycroft nípa Cromwell ni ẹ̀rí ti èrò ọgọ́ọ̀rún ọdún ìkọkàndínlógún àti ara àkọsílẹ̀ ìtàn ẹnikan tí ọ̀pọ̀ eniyan sí gbàgbọ́ wípé ó sì yẹ lẹ́nití a ńṣàjọyọ̀.	Isatunfihan nla ti Ololajυlo William Hamo Thorneycroft nipa Cromwell ni eri ti ero ogoorun odun ikokandinlogun ati ara akosile itan enikan ti opo eniyan si gbagbo wipe o si ye leniti a nsajoyo.	remove_accents_and_underdots	msft
Ọ̀gbẹ́ni Goldsmith sọ fún Sunday Telegraph: “Cromwell ni ọ̀pọ̀ eniyan kàsí, bóyá jù bẹ́ẹ̀ lọ lópin ọgọ́ọ̀rún ọdún kọkàndínlógún ju òní lọ, gẹ́gẹ́bí olùdáààbó ìgbìmọ̀ aṣojú-ṣofiń kúrò lọ́wọ́ ìnira tó ńwá láti ìta, níti ẹjọ́ tirẹ̀ àní àwọn orí-adé.	Ogbeni Goldsmith so fun Sunday Telegraph: “Cromwell ni opo eniyan kasi, boya ju bee lo lopin ogoorun odun kokandinlogun ju oni lo, gegebi oludaaabo igbimo asoju-sofin kuro lowo inira to nwa lati ita, niti ejo tire ani awon ori-ade.	remove_accents_and_underdots	msft
Bóyá ìyẹn jẹ ìsàtúnfihàn kan tó péye tí ó sì bójúmu jẹ́ orí ọ̀rọ̀ àríyànjiyàn ìtàn tó ńtẹ̀síwájú.	Boya iyen je isatunfihan kan to peye ti o si bojumu je ori oro ariyanjiyan itan to ntesiwaju.	remove_accents_and_underdots	msft
Ohun tó dáju nipé aáwọ̀ ti ààrin àwọn ọgọ́ọ̀rún ọdún kẹtàdínlógún se àpèjuwè bi a se kọ ìdàgbàsókè oríléède wa, Cromwell sìí jẹ ẹnìkan Pàtàkì tí o dúró fún ìpín apá kan.	Ohun to daju nipe aawo ti aarin awon ogoorun odun ketadinlogun se apejuwe bi a se ko idagbasoke orileede wa, Cromwell sii je enikan Pataki ti o duro fun ipin apa kan.	remove_accents_and_underdots	msft
Àwọn àṣeyọrí rẹ̀ bí Oluwa Olùdáààbò ni wọ́n tún yẹ láti máa sàjọyọ̀ àti láti maá rántí.''	Awon aseyori re bi Oluwa Oludaaabo ni won tun ye lati maa sajoyo ati lati maa ranti.''	remove_accents_and_underdots	msft
Ẹlẹ́dẹ̀ Apànìyàn Ṣekú pa Àgbẹ̀ Ṣáína kan.	Elede Apaniyan Seku pa Agbe Saina kan.	remove_accents_and_underdots	msft
Àgbẹ̀ kan ni ẹlẹ́dẹ̀ kan kọlù tí ó sì pa á nínú ọjà kan ní apá ìwọ̀-oòrùn gúúsù orilẹ-ede Ṣáínà, gẹ́gẹ́bí àwọn ìròyìn agbègbè náà ti sọ.	Agbe kan ni elede kan kolu ti o si pa a ninu oja kan ni apa iwo-oorun guusu orile-ede Saina, gegebi awon iroyin agbegbe naa ti so.	remove_accents_and_underdots	msft
Ọkùnrin náà, tí wọ́n dá mọ̀ pẹ̀lú orúkọ mọ̀lẹ́bí rẹ̀ ''Yuan,'' ni wọ́n rí tóti kù pẹ̀lú ojú-òpó ẹ̀jẹ̀ ńlá kan eyiti ó ti gé, tí ẹ̀jẹ̀ sì bò ó nítòsì ilé ẹlẹ́dẹ̀ kan ní ọjà ní ìlú Liupanshui ní ẹkùn Guizhou, ìwé ìròyín Morning Post ti Gúúsù Ṣáínà ni o sọ íròyìn naa lọ́jọ́ Àìkú.	Okunrin naa, ti won da mo pelu oruko molebi re ''Yuan,'' ni won ri toti ku pelu oju-opo eje nla kan eyiti o ti ge, ti eje si bo o nitosi ile elede kan ni oja ni ilu Liupanshui ni ekun Guizhou, iwe iroyin Morning Post ti Guusu Saina ni o so iroyin naa lojo Aiku.	remove_accents_and_underdots	msft
Àgbẹ̀ ẹlẹ́dẹ̀ kan ńgbaradì láti fún àwọn ẹlẹ́dẹ̀ lábẹ́rẹ́ àjẹsára ní ilé ẹlẹ́dẹ̀ kan lọ́gbọ̀njọ́, Oṣù Ẹ̀bibi, lọ́dun 2005 nílù Xining ti Ẹkùn Qinghai, lorilẹ-ede Ṣáínà.	Agbe elede kan ngbaradi lati fun awon elede labere ajesara ni ile elede kan logbonjo, Osu Ebibi, lodun 2005 nilu Xining ti Ekun Qinghai, lorile-ede Saina.	remove_accents_and_underdots	msft
Gẹ́gẹ́bí ìròyìn ti wí ó ti rin ìrìn-àjò pẹ̀lú ìbátan rẹ láti aláàmúlégbé ẹkùn Yunnan lọ́jọ́ 'Ru láti ta àwọn ẹlẹ́dẹ̀ mẹ́ẹ̀dógún ní ọjá náà.	Gegebi iroyin ti wi o ti rin irin-ajo pelu ibatan re lati alaamulegbe ekun Yunnan lojo 'Ru lati ta awon elede meedogun ni oja naa.	remove_accents_and_underdots	msft
Ní òwurọ̀ ọjọ́ kejì, ìbátan rẹ̀ ríi tóti kú, tí ó sì ṣàwári wípé ìlẹ̀kùn kan sí ilé ẹlẹ́dẹ̀ aláàmúlégbe kan wà ní sísí sílẹ̀.	Ni owuro ojo keji, ibatan re rii toti ku, ti o si sawari wipe ilekun kan si ile elede alaamulegbe kan wa ni sisi sile.	remove_accents_and_underdots	msft
Ó sọpé ní inú ilé ẹlẹ́dẹ náà ni akọ ẹlẹ́dẹ̀ kan gbé wá pẹ̀lú ẹ̀jẹ̀ lẹ́nu rẹ̀.	O sope ni inu ile elede naa ni ako elede kan gbe wa pelu eje lenu re.	remove_accents_and_underdots	msft
Àyẹ̀wò láti ṣàwárí àwọn ẹ̀rí fi ìdí rẹ̀ múlẹ̀ pé akọ ẹlẹ́dẹ̀ tó níwọn ìwúwo ẹgbẹ̀tadínláàádọ́ta pọ́un náà ti ṣe ìpalára fún àgbẹ̀ náà títí dójú ikù, gẹ́gẹ́bí ìròyìn náà ti sọ.	Ayewo lati sawari awon eri fi idi re mule pe ako elede to niwon iwuwo egbetadinlaaadota poun naa ti se ipalara fun agbe naa titi doju iku, gegebi iroyin naa ti so.	remove_accents_and_underdots	msft
ìwé ìròyìn Guiyang Evening News yọ ọ̀ro ìbátaṇ̀ arákὺnrin náà lò o wipe ''Àwọn ẹsẹ̀ ìbátan mi ló jẹ́ kìkìdá ẹ̀jẹ̀ tíwọn sì ti fàya,''  ẹni tíwọ́n tọ́kasí nípa orúkọ ìdílé rẹ̀ ''Wu,''	iwe iroyin Guiyang Evening News yo oro ibatan arakυnrin naa lo o wipe ''Awon ese ibatan mi lo je kikida eje tiwon si ti faya,''  eni tiwon tokasi nipa oruko idile re ''Wu,''	remove_accents_and_underdots	msft
Ayawòrán aláàbò fi Yuan hàn bí ó ti ńwọnú ọjà lọ ní aago máàrún-ku-ogún ìsẹ́jú lọjọ 'Bọ̀ láti fún àwọn ẹlẹ́dẹ̀ rẹ̀ lóúnjẹ.	Ayaworan alaabo fi Yuan han bi o ti nwonu oja lo ni aago maarun-ku-ogun iseju lojo 'Bo lati fun awon elede re lounje.	remove_accents_and_underdots	msft
òkú rẹ̀ ni wọ́n rí ní wákàtí kan lẹ́yìn náà.	oku re ni won ri ni wakati kan leyin naa.	remove_accents_and_underdots	msft
Ẹranko tí ó pa ọkùnrin náà kìí ṣe ti Yuan tàbí ìbátan rẹ̀.	Eranko ti o pa okunrin naa kii se ti Yuan tabi ibatan re.	remove_accents_and_underdots	msft
Olùṣàkóso ọjà kan sọ fún Evening News wipe ẹlẹ́dẹ̀ náà ni wọn ti tì mọ́lé láti dènà kíkọlu ẹlomiran, nigbati àwọn ọlọ́ọ̀pá ńkó ẹ̀rí jọ níbi ìṣẹ̀lẹ̀ náà.	Olusakoso oja kan so fun Evening News wipe elede naa ni won ti ti mole lati dena kikolu elomiran, nigbati awon oloopa nko eri jo nibi isele naa.	remove_accents_and_underdots	msft
Ìdíle Yuan àti àwọn aláṣẹ ọjà ni ìròyìn sọpé wọn ti ńjíròrò lórí àti san owó gbà-maá-bínu fún ikú rẹ̀.	Idile Yuan ati awon alase oja ni iroyin sope won ti njiroro lori ati san owo gba-maa-binu fun iku re.	remove_accents_and_underdots	msft
Botilẹjepe kò wọ́pọ̀, àwọn ìṣẹ̀lẹ̀ kí àwọn ẹlẹ́dẹ̀ máa kọlu àwọn eniyan ni wọ́n ti ṣe àkọsílẹ wọn saáju rí.	Botilejepe ko wopo, awon isele ki awon elede maa kolu awon eniyan ni won ti se akosile won saaju ri.	remove_accents_and_underdots	msft
Lọ́dún 2016, ẹlẹ́dẹ̀ kan kọlu obìnrin kan àti ọkọ rẹ̀ ní oko wọn ní ìlú Massachusetts, tí ò sì fi ọkùnrin náà sílẹ pẹ̀lú àwọn ìpalára báákú-bááyè.	Lodun 2016, elede kan kolu obinrin kan ati oko re ni oko won ni ilu Massachusetts, ti o si fi okunrin naa sile pelu awon ipalara baaku-baaye.	remove_accents_and_underdots	msft
Ní ọdún mẹ́wàá saáju, ẹlẹ́dẹ̀ oníwọ̀n ìwúwo ẹgbẹ̀taléláààdọ́ta pọ́un kan mú ọkùnrin àgbẹ̀ Welsh kan mọ́ ara katakata rẹ títí ti aya rẹ̀ fi dẹ́rùba ẹranko náà láti sálọ.	Ni odun mewaa saaju, elede oniwon iwuwo egbetalelaaadota poun kan mu okunrin agbe Welsh kan mo ara katakata re titi ti aya re fi deruba eranko naa lati salo.	remove_accents_and_underdots	msft
Lẹ́yìn tí àgbẹ̀ Oregon kan di jíjẹ tán láti ọwọ́ àwọn ẹlẹ́dẹ̀ rẹ̀ lọ́dún 2012, àgbẹ̀ Manitoba kan sọ fún CBC News wípé níti bótiyẹ àwọn ẹlẹ́dẹ̀ kìí ya ẹhànnà ṣùgbọ́n ìtọ́wò ẹ̀jẹ̀ leè ṣe bíi ''okó ìbọn.''	Leyin ti agbe Oregon kan di jije tan lati owo awon elede re lodun 2012, agbe Manitoba kan so fun CBC News wipe niti botiye awon elede kii ya ehanna sugbon itowo eje lee se bii ''oko ibon.''	remove_accents_and_underdots	msft
Wọ́n kàn máa ńjẹ eléré ni.	Won kan maa nje elere ni.	remove_accents_and_underdots	msft
Wọn jẹ ọmọdé eléèékánná, tó ńfẹ́ mọ ohun tó ńṣẹlẹ̀...wọ́n ko wa láti pa ọ́ lára.	Won je omode eleeekanna, to nfe mo ohun to nsele...won ko wa lati pa o lara.	remove_accents_and_underdots	msft
O kàn níláti fún wọn ní iye ọ̀wọ̀ tí ó yẹ, ni ó wí.	O kan nilati fun won ni iye owo ti o ye, ni o wi.	remove_accents_and_underdots	msft
Àwọn ìyókù Ìjì-lílè Hurricane Rosa yóò mú òjò wọ káàkàkiri ìwọ̀-oòrùn orilẹ-ede US	Awon iyoku Iji-lile Hurricane Rosa yoo mu ojo wo kaakakiri iwo-oorun orile-ede US	remove_accents_and_underdots	msft
Gẹ́gẹ́bí àsọtẹ́lẹ̀ ojú-ọjọ́ ti sọ, agbára Hurricane Rosa ti ńdínkù bí ó ti gòkè lọ sórí àwọn omi tí ó tútú díẹ̀ síi ní àríwá bèbè òkun ti orilẹ-ede Mẹ́síkò.	Gegebi asotele oju-ojo ti so, agbara Hurricane Rosa ti ndinku bi o ti goke lo sori awon omi ti o tutu die sii ni ariwa bebe okun ti orile-ede Mesiko.	remove_accents_and_underdots	msft
Bótiwùkórí, Rosa yóò àwọn òjò oníìkún omi lọ́wọ́ bí ó ti ńla àríwá Mẹ́ṣíkò àti ìwọ̀-oòrùn orilẹ-ede U.S. kọ́ja ní àwọn ọjọ́ tó ḿbọ.	Botiwukori, Rosa yoo awon ojo oniikun omi lowo bi o ti nla ariwa Mesiko ati iwo-oorun orile-ede U.S. koja ni awon ojo to mbo.	remove_accents_and_underdots	msft
Rosa ní àwọn afẹ́fẹ́ tí ìwọn ìṣọwọ́sáré rẹ̀ jẹ́ máàrúndínláàádọ́ọ̀rún ìbùṣọ̀ ní wákàtí kan, Ìji-líle Hurricane Oníṣọ̀rí 1 kan, títí aago máàrún òwúrọ̀. Àkókò ìlà-oòrùn lọ́jọ́ Àìkú, tí wọn tí rí i ní máìlí irinwódínmẹ́ẹ̀dógún ní ìwọ̀-oòrùn gúúsù ti ìlú Punta Eugenia, lorilẹ-ede Mẹ́ṣíkò.	Rosa ni awon afefe ti iwon isowosare re je maarundinlaaadoorun ibuso ni wakati kan, Iji-lile Hurricane Onisori 1 kan, titi aago maarun owuro. Akoko ila-oorun lojo Aiku, ti won ti ri i ni maili irinwodinmeedogun ni iwo-oorun guusu ti ilu Punta Eugenia, lorile-ede Mesiko.	remove_accents_and_underdots	msft
Rosa ni wọ́n ńretí láti lọsí ìhà àríwá lọjọ́ Àìkú.	Rosa ni won nreti lati losi iha ariwa lojo Aiku.	remove_accents_and_underdots	msft
Ẹ̀wẹ̀, àlàfo jìnjìn kan ti bẹ̀rẹ̀ sí farahàn lórí omi Òkun Pacific tí ó sì ńlọ sí apá ìlà-oòrùn láti dójúkọ Etíkun Ìwọ̀-oòrùn orilẹ-ede U.S. Bí Rosa ti ńsúnmọ́ erékùsù Baja Carlifonia lọ́jọ́ ajé bíi ìjì ilẹ̀ olóoru yóò bẹ̀rẹ̀ sí taari omi jínjìn ti ilẹ̀ olóoru sí ìhà àríwá lọsí ìwọ̀-oòrùn gúúsù orilẹ̀-ede U.S.	Ewe, alafo jinjin kan ti bere si farahan lori omi Okun Pacific ti o si nlo si apa ila-oorun lati dojuko Etikun Iwo-oorun orile-ede U.S. Bi Rosa ti nsunmo erekusu Baja Carlifonia lojo aje bii iji ile olooru yoo bere si taari omi jinjin ti ile olooru si iha ariwa losi iwo-oorun guusu orile-ede U.S.	remove_accents_and_underdots	msft
Rosa yóò mú ìwọn òjò tí ó tó íǹsì mẹ́wàá wọ àwọn apá Mẹ́ṣíkò lọ́jọ́ Ajé.	Rosa yoo mu iwon ojo ti o to insi mewaa wo awon apa Mesiko lojo Aje.	remove_accents_and_underdots	msft
Lẹ́yìn náà, omi ilẹ̀ olóoru tó ńfara kan àlàfo jínjìn tó ḿbọ̀ yóò ṣẹ̀dá ẹ̀kúnrẹ́rẹ́ jákejádò apá Ìwọ̀-oòrùn Gúúsù ní àwọn ọjọ́ tó ḿbọ̀.	Leyin naa, omi ile olooru to nfara kan alafo jinjin to mbo yoo seda ekunrere jakejado apa Iwo-oorun Guusu ni awon ojo to mbo.	remove_accents_and_underdots	msft
Ní ti agbègbè, ìwọ̀n òjò íǹsì 1 sí 4 yóò fa ìkún omi aláyalù tó léwu, àwọn ìsàn pàǹti àtipé ó ṣeé ṣe kí àwọn ilẹ̀ ya sínú omi nínú aṣálẹ̀.	Ni ti agbegbe, iwon ojo insi 1 si 4 yoo fa ikun omi alayalu to lewu, awon isan panti atipe o see se ki awon ile ya sinu omi ninu asale.	remove_accents_and_underdots	msft
Omi olóoru tójínlẹ̀ yóò fa ìwọ̀n òjò rírọ̀ tí ó súnmọ́ íǹsì 2 sí 3 ni wákàtí kan ní àwọn ibi kan, papàá jùlọ ní àwọn apá ti gúúsù Nevada àti Arizona.	Omi olooru tojinle yoo fa iwon ojo riro ti o sunmo insi 2 si 3 ni wakati kan ni awon ibi kan, papaa julo ni awon apa ti guusu Nevada ati Arizona.	remove_accents_and_underdots	msft
Bi ìwọ̀n òjò íǹsì 2 si 4 ni wọ́n ńretí ní àwọn apá Ìwọ-oòrùn  Gúúsù náà, papàá jùlọ ní ọ̀pọ̀ agbègbè ti Arizona.	Bi iwon ojo insi 2 si 4 ni won nreti ni awon apa Iwo-oorun  Guusu naa, papaa julo ni opo agbegbe ti Arizona.	remove_accents_and_underdots	msft
