Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
Pẹ̀lú bí gbogbo nǹkan ṣe ń lọ, yóò fẹ́rẹ̀ẹ́ pẹ́ díẹ̀ kí orílẹ̀-èdè Nàìjíríà ó tó le è ní Ààrẹ tí kò ní nǹkan ṣe pẹ̀lú, tàbí tí kò ní àtìlẹ́yìn ‘ẹgbẹ́’ àwọn ọ̀gágun ajagun fẹ̀yìntì.	Pelu bi gbogbo nnkan se n lo, yoo feree pe die ki orile-ede Naijiria o to le e ni Aare ti ko ni nnkan se pelu, tabi ti ko ni atileyin ‘egbe’ awon ogagun ajagun feyinti.	remove_accents_and_underdots	globalVoices
		remove_accents_and_underdots	globalVoices
Mọ àwọn òǹdíje sí ipò ààrẹ Nàìjíríà ọdún 2019	Mo awon ondije si ipo aare Naijiria odun 2019	remove_accents_and_underdots	globalVoices
Nàìjíríà, orílẹ̀-èdè tí ó ní ènìyàn tí ó pọ̀ jù ní Ilẹ̀-Adúláwọ̀, yóò di ìbò ipò ààrẹ ní ọjọ́ 16, oṣù 2019. Bí-ó-ti-lẹ̀-jẹ́-wípé àwọn òǹdíje sí ipò ààrẹ t'ó 73, eré Àpáta Agbára – ibùjókòó ààrẹ orílẹ̀-èdè Nàìjíríà – yóò wáyé ní àárín-in ẹgbẹ́ olóṣèlú méjì tí ó ti ń figagbága ní ọjọ́ tí ó ti pẹ́ àti àwọn òǹdíje tí a pè ní “agbára ìkẹta”, ìyẹn àwọn ẹgbẹ́ a ṣẹ̀ṣẹ̀ dé sínú ìṣèlú orílẹ̀-èdè Nàìjíríà.	Naijiria, orile-ede ti o ni eniyan ti o po ju ni Ile-Adulawo, yoo di ibo ipo aare ni ojo 16, osu 2019. Bi-o-ti-le-je-wipe awon ondije si ipo aare t'o 73, ere Apata Agbara – ibujokoo aare orile-ede Naijiria – yoo waye ni aarin-in egbe oloselu meji ti o ti n figagbaga ni ojo ti o ti pe ati awon ondije ti a pe ni “agbara iketa”, iyen awon egbe a sese de sinu iselu orile-ede Naijiria.	remove_accents_and_underdots	globalVoices
Ẹgbẹ́ méjèèjì tí ó gbajúmọ̀ jù lọ, Ìpéjọ Ìlọsíwájú Gbogboògbò APC àti Ẹgbẹ́-olóṣèlú Ìjọba-àwa-arawa PDP, láì ṣe àní-àní, yóò tari òǹdíje wọn sí gbangba wálíà:	Egbe mejeeji ti o gbajumo ju lo, Ipejo Ilosiwaju Gbogboogbo APC ati Egbe-oloselu Ijoba-awa-arawa PDP, lai se ani-ani, yoo tari ondije won si gbangba walia:	remove_accents_and_underdots	globalVoices
Muhammadu Buhari	Muhammadu Buhari	remove_accents_and_underdots	globalVoices
Ààrẹ lọ́wọ́lọ́wọ́ tí ó jẹ́ òǹdíje lábẹ́ àsíá APC, Buhari ló jáwé olúborí nínú ìbò ààrẹ ti ọdún 2011 tí ààrẹ ìgbà kan Goodluck Jónátánì sí pàdánù. Nítorí irú ènìyàn tí Buhari ń ṣe àti èrò wípé yóò gbógun ti ìjẹgúdújẹrá àti ìgbáwọlẹ̀ ẹgbẹ́ afẹ̀míṣòfò Boko Haram ni àwọn ará ìlú fi gbé e sórí àlééfà.	Aare lowolowo ti o je ondije labe asia APC, Buhari lo jawe olubori ninu ibo aare ti odun 2011 ti aare igba kan Goodluck Jonatani si padanu. Nitori iru eniyan ti Buhari n se ati ero wipe yoo gbogun ti ijegudujera ati igbawole egbe afemisofo Boko Haram ni awon ara ilu fi gbe e sori aleefa.	remove_accents_and_underdots	globalVoices
Síbẹ̀, lábẹ́ ìṣàkóso rẹ̀, ààbò ẹ̀mí kò sí pẹ̀lú ìkọlù láàárín darandaran àti àgbẹ̀ bí àwọn darandaran láti àríwá ṣe ń wọ gúúsù láti wá koríko fún ẹran ọ̀sìn-in wọn. Bákan náà, ẹ̀tọ́ ọmọnìyàn ti wó lulẹ̀ nínú ìṣàkóso ìjọba rẹ̀, pẹ̀lú àìjẹ̀yà àti ìṣowó-ìlú-mọ̀kumọ̀ku ní ibi gíga nínú ìjọba.	Sibe, labe isakoso re, aabo emi ko si pelu ikolu laaarin darandaran ati agbe bi awon darandaran lati ariwa se n wo guusu lati wa koriko fun eran osin-in won. Bakan naa, eto omoniyan ti wo lule ninu isakoso ijoba re, pelu aijeya ati isowo-ilu-mokumoku ni ibi giga ninu ijoba.	remove_accents_and_underdots	globalVoices
Atiku Abubakar	Atiku Abubakar	remove_accents_and_underdots	globalVoices
Abubakar ni igbá-kejì ààrẹ ìgbà kan àti òǹdíje lábẹ́ àsíá PDP. Ó ti gbìyànjú sẹ́yìn láti di ààrẹ àmọ́ orí kò ṣe ní oore. Bíótiwùkíórí, ìpolongo rẹ̀ jẹ́ ìgbàwọlé nítorí ìparí ìjà tí ó wà ní àárín òun àti ọ̀gáa rẹ̀, Ààrẹ ìgbà kan rí Olusegun Obasanjo  tí ó sọ wípé ìṣàkóso ìjọba Buhari kùnà. Gẹ́gẹ́ bí amúgbálẹ́gbẹ̀ẹ́, Abubakar ni ó ṣe bònkárí ìsọhun-ìjọba-di-àdáni àti títa ọ̀kẹ́ àìmọye ilé iṣẹ́ tí ó jẹ́ ti ìjọba tí kò pa owó sí àpò ìjọba.	Abubakar ni igba-keji aare igba kan ati ondije labe asia PDP. O ti gbiyanju seyin lati di aare amo ori ko se ni oore. Biotiwukiori, ipolongo re je igbawole nitori ipari ija ti o wa ni aarin oun ati ogaa re, Aare igba kan ri Olusegun Obasanjo  ti o so wipe isakoso ijoba Buhari kuna. Gege bi amugbalegbee, Abubakar ni o se bonkari isohun-ijoba-di-adani ati tita oke aimoye ile ise ti o je ti ijoba ti ko pa owo si apo ijoba.	remove_accents_and_underdots	globalVoices
Àwọn mìíràn tí ó ní ìrètí sí ipò ààrẹ Nàìjíríà ni:	Awon miiran ti o ni ireti si ipo aare Naijiria ni:	remove_accents_and_underdots	globalVoices
Obiageli Ezekwesili 	Obiageli Ezekwesili 	remove_accents_and_underdots	globalVoices
Ezekwesili, obìrin kan ṣoṣo tí ó ń du ipò nínú eré ìbò sísá ti ọdún tí a wà yìí, ti ṣe mínísítà ọrọ̀ líle inú-ilẹ̀ àti ètò ẹ̀kọ́ ní àsìkò ìjọba Olusegun Obasanjo ní àárín ọdún 1999 sí 2007. Ó sì ti ṣe amúgbálẹ́gbẹ̀ẹ́ ààrẹ Ilé ìfowópamọ́ Àgbáyé ẹ̀ka ti Ilẹ̀ Adúláwọ̀ ìgbà kan láti oṣù Igbe ọdún 2007 sí oṣù Igbe ọdún 2012. Ezekwesili ti ṣe bẹbẹ nínú akitiyan ìdásílẹ̀ àwọn akẹ́kọ̀ọ́-bìnrin 200 tí ọmọ ẹgbẹ́ afẹ̀míṣòfo Ẹlẹ́sìn ìmale jí gbé ní ọdún 2014. Ó jẹ́ ọ̀kan lára olùdásílẹ̀ Ìpolongo BringBackOurGirls . Bákan náà ni ó jẹ́ òǹdíje sí ipò ààrẹ ní abẹ́ ẹgbẹ́ olóṣèlú Allied Congress Party ti Nàìjíríà.	Ezekwesili, obirin kan soso ti o n du ipo ninu ere ibo sisa ti odun ti a wa yii, ti se minisita oro lile inu-ile ati eto eko ni asiko ijoba Olusegun Obasanjo ni aarin odun 1999 si 2007. O si ti se amugbalegbee aare Ile ifowopamo Agbaye eka ti Ile Adulawo igba kan lati osu Igbe odun 2007 si osu Igbe odun 2012. Ezekwesili ti se bebe ninu akitiyan idasile awon akekoo-binrin 200 ti omo egbe afemisofo Elesin imale ji gbe ni odun 2014. O je okan lara oludasile Ipolongo BringBackOurGirls . Bakan naa ni o je ondije si ipo aare ni abe egbe oloselu Allied Congress Party ti Naijiria.	remove_accents_and_underdots	globalVoices
Kingsley Moghalu	Kingsley Moghalu	remove_accents_and_underdots	globalVoices
Moghalu jẹ́ onímọ̀ nínú ìdókòwò àgbáyé àti òfin gbogbo ènìyàn ní ilé ìwé Òfin àti Ọgbọ́n Fletcher ní Ifásitì Tufts ní Massachusetts, USA. Moghalu ti ṣiṣẹ́ rí ní United Nations láti ọdún 1992 sí 2008. Ó ti ṣe igbá-kejì gómìnà Ilé Ìfowópamọ́ Àgbà ti Nàìjíríà láti ọdún 2009 sí 2014, níbi tí “ó ti tukọ̀ ọ àwọn àgbà iṣẹ́ àtúnṣe nínú ètò ìkówóoamọ́ orílẹ̀ èdè Nàìjíríà lẹ́yìn ìgbà tí ọrọ̀ Ajé àgbáyé ti ṣe òjòjò tán.” Òun ni òǹdíje ní abẹ́ àsíá Ẹgbẹ́ Olóṣèlú Ìtẹ̀síwájú Ọ̀dọ́ – YPP.	Moghalu je onimo ninu idokowo agbaye ati ofin gbogbo eniyan ni ile iwe Ofin ati Ogbon Fletcher ni Ifasiti Tufts ni Massachusetts, USA. Moghalu ti sise ri ni United Nations lati odun 1992 si 2008. O ti se igba-keji gomina Ile Ifowopamo Agba ti Naijiria lati odun 2009 si 2014, nibi ti “o ti tuko o awon agba ise atunse ninu eto ikowooamo orile ede Naijiria leyin igba ti oro Aje agbaye ti se ojojo tan.” Oun ni ondije ni abe asia Egbe Oloselu Itesiwaju Odo – YPP.	remove_accents_and_underdots	globalVoices
Omoyele Sowore	Omoyele Sowore	remove_accents_and_underdots	globalVoices
Sowore ni olùdásílẹ̀ àti atẹ̀wéjáde SaharaReporters , ilé-iṣẹ́ oníròyìn aṣèwádìí orí-ayélujára. SR ni à ń pè ní Wikileaks Ilé Adúláwọ̀. Ajà-fún-ẹ̀tọ́-ọmọnìyàn yìí ń jáde lábẹ́ àsíá African Action Congress.	Sowore ni oludasile ati atewejade SaharaReporters , ile-ise oniroyin asewadii ori-ayelujara. SR ni a n pe ni Wikileaks Ile Adulawo. Aja-fun-eto-omoniyan yii n jade labe asia African Action Congress.	remove_accents_and_underdots	globalVoices
Aré ti ń lọ fún ọjọ́ iwájú orílẹ̀ èdè Nàìjíríà	Are ti n lo fun ojo iwaju orile ede Naijiria	remove_accents_and_underdots	globalVoices
Buhari àti Abubakar ni afigagbága ìdíje ìbò aré yìí. Àwọn méjèèjì ti ń figagbága nínú ìbò Nàìjíríà ní ọjọ́ tí ó ti pẹ́. Ní ọ̀nà kejì, Ezekwesili, Moghalu, Sowore, àwọn “agbára ìkẹ́ta”, jẹ́ ẹgbẹ́ tí ó ń wọ inú ètò ìṣèlú fún ìgbà àkọ́kọ́.	Buhari ati Abubakar ni afigagbaga idije ibo are yii. Awon mejeeji ti n figagbaga ninu ibo Naijiria ni ojo ti o ti pe. Ni ona keji, Ezekwesili, Moghalu, Sowore, awon “agbara iketa”, je egbe ti o n wo inu eto iselu fun igba akoko.	remove_accents_and_underdots	globalVoices
Iṣẹ́ ìṣàkóso Buhari ọdún mẹ́ta ni yóò “gbè é” lẹ́yìn àti pé yóò bá ìfi Nàìjíríà sí ipò olú orílẹ̀-èdè tí ìṣẹ́ ti pọ̀ jù. Ìwé ìròyìn Punch ṣe ìfojúsùn “ìpèsípò” gẹ́gẹ́ bí “àìròtẹ́lẹ̀ ” àti pé ó ti pín ìlú yẹ́bẹyẹ̀bẹ. Ètò ìgbógunti ìwà àjẹbánu rẹ̀ fì sí ẹ̀gbẹ́ kan. Ìgbésẹ̀ tí ó gbé láì pẹ́ yìí láti ṣe ìgbẹ́jọ́ Adájọ́ Àgbà orílẹ̀ èdè  tí ó ti sún mọ́ ìbò ààrẹ  ni Àjọ Adájọ́ orílẹ̀ èdè Nàìjíríà  Nigerian Bar Association pè ní “àwòṣe ìkọlù ní lemọ́lemọ́ ní orí àwọn àgbà ẹ̀ka ìjọba méjèèjì tí-kò-gbáralé ìjọba” ní abẹ́ ìṣàkóso Buhari.	Ise isakoso Buhari odun meta ni yoo “gbe e” leyin ati pe yoo ba ifi Naijiria si ipo olu orile-ede ti ise ti po ju. Iwe iroyin Punch se ifojusun “ipesipo” gege bi “airotele ” ati pe o ti pin ilu yebeyebe. Eto igbogunti iwa ajebanu re fi si egbe kan. Igbese ti o gbe lai pe yii lati se igbejo Adajo Agba orile ede  ti o ti sun mo ibo aare  ni Ajo Adajo orile ede Naijiria  Nigerian Bar Association pe ni “awose ikolu ni lemolemo ni ori awon agba eka ijoba mejeeji ti-ko-gbarale ijoba” ni abe isakoso Buhari.	remove_accents_and_underdots	globalVoices
Abubakar, ní ọ̀nà kejì, ń dúró lórí “ìgbẹ́kẹ̀lé” àwọn “ẹgbẹlẹmùkù okòwò tí ó ní èrè lóríi rẹ̀”.  Bíótiwùkíórí, ó ní láti bá agbára ìwàlóríoyè afigagbága rẹ̀ takọ̀ngbọ̀n.	Abubakar, ni ona keji, n duro lori “igbekele” awon “egbelemuku okowo ti o ni ere lorii re”.  Biotiwukiori, o ni lati ba agbara iwalorioye afigagbaga re takongbon.	remove_accents_and_underdots	globalVoices
Ẹni yòówù tí ó bá gbégbá-orókè nínú ìdíje sí ipò ààrẹ ọdún 2019 ní iṣẹ́ ìmúgbòòrò ọrọ̀ Ajé, ààbò ní àárín ìlú, àtúntò agbára àti ìmúkárí agbára, àti ìṣèlú elẹ́yàmẹyà làti ṣe.	Eni yoowu ti o ba gbegba-oroke ninu idije si ipo aare odun 2019 ni ise imugbooro oro Aje, aabo ni aarin ilu, atunto agbara ati imukari agbara, ati iselu eleyameya lati se.	remove_accents_and_underdots	globalVoices
		remove_accents_and_underdots	globalVoices
‘Ẹ Yé é Pa Àwọn Òbìnrin’ – ìpolongo tuntun tí ó ń tako ìjìyà inú ìgbéyàwó ní Angola	‘E Ye e Pa Awon Obinrin’ – ipolongo tuntun ti o n tako ijiya inu igbeyawo ni Angola	remove_accents_and_underdots	globalVoices
Nígbà tí wọ́n bá òkú agbẹjọ́rò tí ó jẹ́ ẹni ọdún 26, Carolina Joaquim de Sousa da Silva nínú ilée rẹ̀ ní ọjọ́ 3, oṣù Ọ̀pẹ ọdún 2018, ọkọ rẹ̀ jẹ́wọ́ ọ̀ràn náà, ó sì di èrò àhámọ̀ ẹ̀ka tí ó ń ṣe ìwádìí ìwà ọ̀daràn ti Angola tí a mọ̀ sí SIC.	Nigba ti won ba oku agbejoro ti o je eni odun 26, Carolina Joaquim de Sousa da Silva ninu ilee re ni ojo 3, osu Ope odun 2018, oko re jewo oran naa, o si di ero ahamo eka ti o n se iwadii iwa odaran ti Angola ti a mo si SIC.	remove_accents_and_underdots	globalVoices
Láàárín ọ̀sẹ̀ kan náà, ìròyìn ikú obìnrin kan ni ó jáde láti ilé-iṣẹ́ Amóhùn-máwòrán Gbogboògbò orílẹ̀-èdè Angola tí ó ní wípé ọ̀rẹ́kùnrin ìgbà-kan-rí obìnrin náà ni ó gún un pa.	Laaarin ose kan naa, iroyin iku obinrin kan ni o jade lati ile-ise Amohun-maworan Gbogboogbo orile-ede Angola ti o ni wipe orekunrin igba-kan-ri obinrin naa ni o gun un pa.	remove_accents_and_underdots	globalVoices
Àwọn ọ̀ràn ìwà ọ̀darànmọràn yìí ti mú ọ̀pọ̀lọpọ̀ àwọn obìnrin ní orílẹ̀-èdè Angola dúró gírígírí, èyí sì fa ìpolongo tuntun kan tí ó ń tako ìjìyà abẹ́lé tí wọ́n pe àkóríi rẹ̀ ní “Ẹ Yé é Pa àwọn Obìnrin” tí Ẹgbẹ́ Ondjango tí ó jẹ́ àjọ ajàfúnẹ̀tọ́ obìnrin tí kì í ṣe ti ìjọba ṣe àgbékalẹ̀ẹ rẹ̀. Wọ́n ṣe àmúlò Facebook gẹ́gẹ́ bí ohun èlò ìkórajọ wọn, èròńgbà wọn ni láti jẹ́ kí àwọn ènìyàn mọ̀ nípa àwọn ìjìyà obìnrin ní orílẹ̀-èdè Angola:	Awon oran iwa odaranmoran yii ti mu opolopo awon obinrin ni orile-ede Angola duro girigiri, eyi si fa ipolongo tuntun kan ti o n tako ijiya abele ti won pe akorii re ni “E Ye e Pa awon Obinrin” ti Egbe Ondjango ti o je ajo ajafuneto obinrin ti ki i se ti ijoba se agbekalee re. Won se amulo Facebook gege bi ohun elo ikorajo won, erongba won ni lati je ki awon eniyan mo nipa awon ijiya obinrin ni orile-ede Angola:	remove_accents_and_underdots	globalVoices
Àsìkò yìí jẹ́ èyí tí ó le. Lóòótọ́, fún àwa obìnrin ọ̀pọ̀lọpọ̀ ọjọ́ ni ó le tí ó sì ń dùn èèyàn nítorí pé a ṣì wà ní ipò tí ó jẹ́ pé a máa ń yẹra fún ìjìyà lọ́nà kan tàbí òmíràn. Láìpẹ́ yìí gan-an pàápàá, ó dunni láti máa kojú àwọn ìhùwàsí tí ó ń jáde lẹ́yìn ọ̀rọ̀ ti Carolina…	Asiko yii je eyi ti o le. Loooto, fun awa obinrin opolopo ojo ni o le ti o si n dun eeyan nitori pe a si wa ni ipo ti o je pe a maa n yera fun ijiya lona kan tabi omiran. Laipe yii gan-an paapaa, o dunni lati maa koju awon ihuwasi ti o n jade leyin oro ti Carolina…	remove_accents_and_underdots	globalVoices
Lóòótọ́ ni ìjìyà àwọn obìnrin, ó wà lóòótọ́. Kì í ṣe ohun tí ó kàn wá lórí àwọn ajàfúnẹ̀tọ́ obìnrin, kì í sì í ṣe ọ̀rọ̀ àgbélẹ̀rọ tàbí ọ̀rọ̀ òfìfo, LÓÒÓTỌ́ NI! Ó ṣeni láàánú pé ti Carolina kún ìṣirò tí ó ti wà nílẹ̀, ọ̀pọ̀ ọ̀ràn báyìí ti wáyé kí tirẹ̀ ó tó ṣẹlẹ̀ tí àwọn ènìyàn gbọ́ sí, bẹ́ẹ̀ sì ni ẹgbẹẹgbẹ̀rún àwọn ọ̀ràn mìíràn tí àwọn èèyàn ò mọ̀ sí, ó jẹ́ ìṣòro kan tí ó ti wà níbẹ̀ lẹ́nu ọ̀nà níwájú wa. Ó sì jẹ́ ìṣòro tí ó ń ro ti ìbáṣe láàárín tọkọtaya – ìṣòro àtilẹ̀wá ni.	Loooto ni ijiya awon obinrin, o wa loooto. Ki i se ohun ti o kan wa lori awon ajafuneto obinrin, ki i si i se oro agbelero tabi oro ofifo, LOOOTO NI! O seni laaanu pe ti Carolina kun isiro ti o ti wa nile, opo oran bayii ti waye ki tire o to sele ti awon eniyan gbo si, bee si ni egbeegberun awon oran miiran ti awon eeyan o mo si, o je isoro kan ti o ti wa nibe lenu ona niwaju wa. O si je isoro ti o n ro ti ibase laaarin tokotaya – isoro atilewa ni.	remove_accents_and_underdots	globalVoices
Ètò ìpìlẹ̀ kan wà tí ó ń pàṣẹ tí ó sì ń rẹ àwọn obìnrin sílẹ̀ sí ipò ẹ̀yìn tí èyí sì sọ wọ́n di olùfaragbá ìjìyà lóríṣiríṣi àti ní gbogbo ọ̀nà. Ètò fífi akọ ṣe olórí yìí tí ó ti kọ́ wa lọ́rùn tipẹ́ tí ọ̀pọ̀lọpọ̀ sì ń kọ̀ pé kò rí bẹ́ẹ̀ – ìyẹn kò sì ṣe é rí – ohun tí ó ń ṣe rè é: ó ń sọni di aláàbọ̀-ara, ó ń ba ayé àwọn obìnrin jẹ́, bẹ́ẹ̀ ló ń pani.	Eto ipile kan wa ti o n pase ti o si n re awon obinrin sile si ipo eyin ti eyi si so won di olufaragba ijiya lorisirisi ati ni gbogbo ona. Eto fifi ako se olori yii ti o ti ko wa lorun tipe ti opolopo si n ko pe ko ri bee – iyen ko si se e ri – ohun ti o n se re e: o n soni di alaabo-ara, o n ba aye awon obinrin je, bee lo n pani.	remove_accents_and_underdots	globalVoices
Àwa obìnrin lọ́kọ̀ọ̀kan àti àpapọ̀ọ wa, a máa tẹ̀síwajú láti máa pariwo kí ‘ẹ yéé pa wá’ kí ẹ sì ‘yéé ṣe wá léṣe’.	Awa obinrin lokookan ati apapoo wa, a maa tesiwaju lati maa pariwo ki ‘e yee pa wa’ ki e si ‘yee se wa lese’.	remove_accents_and_underdots	globalVoices
À ń fẹ́ àwọn òfin tí yóò dáàbò bò wá tí wọn yóò sì kún ojú ìwọ̀n, a fẹ́ àwọn ètò àmúlò gbogboògbò tí yóò mú àpọ́nlé wa lọ sí àwọn ìtàkùrọ̀sọ àti àwọn ìdásílẹ̀. A fẹ́ àwùjọ tí ẹ̀rù àtijáde ò ti ní bà wá! A máa tẹ̀síwajú láti béèrè fún àwùjọ tí a óò ti ní òmìnira ti ara, òmìnira ìmọ̀lára, òmìnira ìrìn àti òmìnira ríronú bí a ṣe fẹ́.	A n fe awon ofin ti yoo daabo bo wa ti won yoo si kun oju iwon, a fe awon eto amulo gbogboogbo ti yoo mu aponle wa lo si awon itakuroso ati awon idasile. A fe awujo ti eru atijade o ti ni ba wa! A maa tesiwaju lati beere fun awujo ti a oo ti ni ominira ti ara, ominira imolara, ominira irin ati ominira rironu bi a se fe.	remove_accents_and_underdots	globalVoices
A máa tẹ̀síwajú láti béèrè fún àwùjọ tí a ti lè gbáyé pẹ̀lú ààbò tó péye.	A maa tesiwaju lati beere fun awujo ti a ti le gbaye pelu aabo to peye.	remove_accents_and_underdots	globalVoices
Bẹ́ẹ̀, ìpolongo yìí mú èsì tí ó ń takoni wá láti ọ̀dọ̀ àwọn ọkùnrin kan tí wọ́n rí ìdí fún ìdáláre fún ìrúkèrúdò fífi ìyà jẹ obìnrin. Wọ́n pe ìpolongo wọn ní “Ẹ Yé é Dà Wá”, wọ́n gbà pé ìwà ọ̀dàlẹ̀ jẹ́ ìdí tí ó tọ́ láti máa fìyà jẹ obìnrin. Bíótilẹ̀jẹ́pé èrò wọn ò tí ì máa rinlẹ̀, Olórin Angola, Gill Slows Allen Russell náà sọ̀rọ̀;	Bee, ipolongo yii mu esi ti o n takoni wa lati odo awon okunrin kan ti won ri idi fun idalare fun irukerudo fifi iya je obinrin. Won pe ipolongo won ni “E Ye e Da Wa”, won gba pe iwa odale je idi ti o to lati maa fiya je obinrin. Biotilejepe ero won o ti i maa rinle, Olorin Angola, Gill Slows Allen Russell naa soro;	remove_accents_and_underdots	globalVoices
“Ẹ yé é da ẹlòmíràn, ẹ jọ̀wọ́ a ò fẹ́ aláìṣòdodo aya mọ́. À ń ké tantan, ẹ̀yin obìnrin bí ẹ kò bá nífẹ̀ẹ́ wa mọ́, ẹ béèrè fún ìtúká kí ẹ tó máa dà wa, ẹ máa lọ.	“E ye e da elomiran, e jowo a o fe alaisododo aya mo. A n ke tantan, eyin obinrin bi e ko ba nifee wa mo, e beere fun ituka ki e to maa da wa, e maa lo.	remove_accents_and_underdots	globalVoices
Onímọ̀ àwùjọ Mbangula Kemba sọ̀rọ̀ tako ojú tí wọ́n fi wo ọ̀rọ̀ yìí, ó tẹnumọ́ọ pé wọn ò gbọdọ̀ fi ìfìyàjẹni yanjú ìṣòro nínú ìgbéyàwó.	Onimo awujo Mbangula Kemba soro tako oju ti won fi wo oro yii, o tenumoo pe won o gbodo fi ifiyajeni yanju isoro ninu igbeyawo.	remove_accents_and_underdots	globalVoices
Angola fi ìdí òfin tí ó ń de ìfìyàjẹni tí wọ́n mọ̀ sí  múlẹ̀ ní ọdún 2011 tí ó ń sọ onírúurú ìfìyàjẹni abẹ́lé di ìwà ọ̀daràn ní gbangba. Síbẹ̀síbẹ̀, ìdájọ́ òfin yìí kò le tó, ìtìmọ́lé ọdún méjì sí mẹ́jọ.	Angola fi idi ofin ti o n de ifiyajeni ti won mo si  mule ni odun 2011 ti o n so oniruuru ifiyajeni abele di iwa odaran ni gbangba. Sibesibe, idajo ofin yii ko le to, itimole odun meji si mejo.	remove_accents_and_underdots	globalVoices
Sizaltina Cutaia, tí í ṣe ajìjàǹgbara àti ajàfẹ́tọ̀ọ́ obìnrin ní Angola; tí ó jẹ́ ìlúmọ̀ọ́ká fún iṣẹ́ẹ rẹ̀ lórí ẹ̀tọ́ obìnrin béèrè fún ìṣàmúlò òfin náà lórí àwọn gbàgede ìtàkùrọ̀sọ lórí ẹ̀rọ-alátagbà:	Sizaltina Cutaia, ti i se ajijangbara ati ajafetoo obinrin ni Angola; ti o je ilumooka fun isee re lori eto obinrin beere fun isamulo ofin naa lori awon gbagede itakuroso lori ero-alatagba:	remove_accents_and_underdots	globalVoices
Àfikún ọdún ẹ̀wọ̀n kò tó, arábìnrin igbá-kejì Ààrẹ MPLA [Àjọ Àwọn ènìyàn tó fẹ́ ìdásílẹ̀ Angola], Ó nílò kí orílẹ̀-èdè ṣe ìdásílẹ̀ àwọn ìlànà àtilẹ̀wá tí yóò kojú ìpanilára – Àwọn ohun tí wọ́n fara mọ́ ní 2007 nípa àjọsọ ìlànà Maputo ní láti di ṣíṣe. Bákan náà ni ti èyí, ó nílò kí wọ́n ṣe ìdásílẹ̀ òfin arọ́pò tí yóò mú ẹ̀tọ́ àwọn obìnrin rinlẹ̀. Lára èyí ni gbogbo òfin tí ó de obìnrin ní ti ìbálòpọ̀ àti ẹ̀tọ́ ọmọ bíbí wà.	Afikun odun ewon ko to, arabinrin igba-keji Aare MPLA [Ajo Awon eniyan to fe idasile Angola], O nilo ki orile-ede se idasile awon ilana atilewa ti yoo koju ipanilara – Awon ohun ti won fara mo ni 2007 nipa ajoso ilana Maputo ni lati di sise. Bakan naa ni ti eyi, o nilo ki won se idasile ofin aropo ti yoo mu eto awon obinrin rinle. Lara eyi ni gbogbo ofin ti o de obinrin ni ti ibalopo ati eto omo bibi wa.	remove_accents_and_underdots	globalVoices
Kò sí ìwúlò ìsọ̀rọ̀ tako ìjìyà abẹ́lé kí ó wá di ẹ̀yìn wá kí a máa ṣe ìgbèlẹ́yìn àwọn òfin tí ó fi àṣẹ fún agbófinró láti yẹ̀yẹ́ obìrin ní títì ní ojúmọ́, kò bá ara mu!	Ko si iwulo isoro tako ijiya abele ki o wa di eyin wa ki a maa se igbeleyin awon ofin ti o fi ase fun agbofinro lati yeye obirin ni titi ni ojumo, ko ba ara mu!	remove_accents_and_underdots	globalVoices
Kò wúlò kí a máa sọ̀rọ̀ tako ìjìyà abẹ́lé kí a sì tún máa gbèlẹ́yìn àṣàrò ìnáwó tí kò ní ṣe ààbò ètò àwùjọ, ìṣúná àìtó tí gbogbo wa mọ̀ pé ipa òdì ni ó ń kó nínú ayé àwọn obìnrin. Ó ṣe pàtàkì kí a fi ọgbọ́n kún àwọn ọ̀rọ̀ náà pẹ̀lú ṣíṣe gidi. Ẹ fi owó yín sí ibi tí ẹnu yín wà.	Ko wulo ki a maa soro tako ijiya abele ki a si tun maa gbeleyin asaro inawo ti ko ni se aabo eto awujo, isuna aito ti gbogbo wa mo pe ipa odi ni o n ko ninu aye awon obinrin. O se pataki ki a fi ogbon kun awon oro naa pelu sise gidi. E fi owo yin si ibi ti enu yin wa.	remove_accents_and_underdots	globalVoices
Ajàfẹ́tọ̀ọ́ obìnrin Cecelia Kitombé sọ̀rọ̀ sí àwọn tí ó ń ṣe àtìlẹyìn ìbáṣepọ̀ tí ó níyà nínú:	Ajafetoo obinrin Cecelia Kitombe soro si awon ti o n se atileyin ibasepo ti o niya ninu:	remove_accents_and_underdots	globalVoices
