Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
Egypt àti Saudi Arabia ló pàdánù ìfe̩sè̩wo̩nsè̩ méjì wo̩n àkó̩kó̩.	Egypt ati Saudi Arabia lo padanu ifesewonse meji won akoko.	remove_only_accents	menyo20k
Al Dawsari gbámì ayò mìíràn wọ̀lé, eléyìí tó ran Saudi Arabia lọ́wọ́ láti jáwé olúborí, tí wọ́n sì parí sípò kẹta nípele náà.	Al Dawsari gbami ayo miiran wọle, eleyii to ran Saudi Arabia lọwọ lati jawe olubori, ti wọn si pari sipo kẹta nipele naa.	remove_only_accents	menyo20k
--- Ìdíje àgbááyé: Uruguay gbonwúro sójú Russia 3-0.	--- Idije agbaaye: Uruguay gbonwuro soju Russia 3-0.	remove_only_accents	menyo20k
Adùn ìdíje àgbáyé fún Russia forís̩ánpó̩n ló̩jó̩ ajé bí Uruguay s̩e fàgbà han ikọ̀ náà pẹ̀lú 3-0.	Adun idije agbaye fun Russia forisanpon lojo aje bi Uruguay se fagba han ikọ naa pẹlu 3-0.	remove_only_accents	menyo20k
Atamátàsé agbábọ́ọ̀lù ọwọ́ iwájú fún Uruguay, Luiz Suarez ló gbá àmì-ayò kínní wọlé nísè̩ẹ́jú mẹ́wàá sáà àkọ́kọ́ tí ìfẹsẹ̀wọnsẹ̀ náà bẹ̀rẹ̀ láti mukò̩ ò̩hún darí.	Atamatase agbabọọlu ọwọ iwaju fun Uruguay, Luiz Suarez lo gba ami-ayo kinni wọle niseẹju mẹwaa saa akọkọ ti ifẹsẹwọnsẹ naa bẹrẹ lati muko ohun dari.	remove_only_accents	menyo20k
Ikọ̀ agbábọ́ọ̀lù Russia s̩apá wọn láti dámì-ayò ọ̀hún padà, ṣùgbọ́n omi pọ̀ ju ọkà lọ.	Ikọ agbabọọlu Russia sapa wọn lati dami-ayo ọhun pada, ṣugbọn omi pọ ju ọka lọ.	remove_only_accents	menyo20k
Níṣẹ̀ẹ́jú mẹ́tàlélógún Diego Laxalt sọ àmì ayò ọ̀hún di méjì sóódo, èyí tí bó̩ò̩lù rè̩ bá Cheryshev láti mú ikò̩ gúúsù Amé̩ríkà lékè.	Niṣẹẹju mẹtalelogun Diego Laxalt sọ ami ayo ọhun di meji soodo, eyi ti boolu re ba Cheryshev lati mu iko guusu Amerika leke.	remove_only_accents	menyo20k
Agbábó̩̀ò̩lù amúlé, Akinfeev ti bó̩ò̩lù àgbáwo̩lé s̩ùgbó̩n Cavani tun gba wo̩lé ó sì jé̩ igbà àkó̩kó̩ tá mi àwò̩n nídìíje ò̩hún ní àádọ́rùn-ún iṣẹ́jú	Agbaboolu amule, Akinfeev ti boolu agbawole sugbon Cavani tun gba wole o si je igba akoko ta mi awon nidiije ohun ni aadọrun-un iṣẹju	remove_only_accents	menyo20k
Uruguay lé téńté group A, pẹ̀lú àmì mẹ́sàn-án láì màwò̩n wo̩n.	Uruguay le tente group A, pẹlu ami mẹsan-an lai mawon won.	remove_only_accents	menyo20k
Wo̩n yóò kojú ikọ̀ tó bá tè̩lé adarí group B, tí Russia agbanilálejò kojú.	Won yoo koju ikọ to ba tele adari group B, ti Russia agbanilalejo koju.	remove_only_accents	menyo20k
--- Ààrẹ Buhari kí ikọ̀ Super Eagles.	--- Aarẹ Buhari ki ikọ Super Eagles.	remove_only_accents	menyo20k
Ààrẹ orílè̩ èdè Nàìjíríà Muhammadu Buhari ti kí ikọ̀ Super Eagles ti Nàìjííríà fún àṣeyọrí wo̩n ní o̩jọ́ ẹtì lóri ikò̩ Iceland nínú ìfẹsèwọnsẹ̀ wo̩n ẹlẹ́ẹ̀kejì nínú ìdíje àgbáyé 2018 ní Russia.	Aarẹ orile ede Naijiria Muhammadu Buhari ti ki ikọ Super Eagles ti Naijiiria fun aṣeyọri won ni ojọ ẹti lori iko Iceland ninu ifẹsewọnsẹ won ẹlẹẹkeji ninu idije agbaye 2018 ni Russia.	remove_only_accents	menyo20k
Ààre̩ s̩e àfihàn ìdùnnú rè̩ sí ìgboyà, ìsé̩ra-e̩ni, ìṣọ̀kan àti è̩mí àìlekùnà tí àwo̩n agbábó̩ò̩lù ò̩dò̩ Nàìjíríà s̩e àfihàn.	Aare se afihan idunnu re si igboya, isera-eni, iṣọkan ati emi ailekuna ti awon agbaboolu odo Naijiria se afihan.	remove_only_accents	menyo20k
Ààrẹ wá rọ̀ wó̩n láti má fojú kéré ara wo̩n s̩ùgbó̩n kí wó̩n tẹ̀síwájú nípa jíjáwé olúborí lórí ikò̩ Argentina, níbi ìfẹsẹ̀wọnsẹ̀ ò̩sẹ̀ tó ń bọ̀.	Aarẹ wa rọ won lati ma foju kere ara won sugbon ki won tẹsiwaju nipa jijawe olubori lori iko Argentina, nibi ifẹsẹwọnsẹ osẹ to n bọ.	remove_only_accents	menyo20k
"Gẹ́gẹ́ bó s̩e sọ:""ọkàn mí balẹ̀ tíkọ̀ wa bá nígbàgbọ́ nínú ara wọn, dandan ni kí wọ́n pegedé níbi ìpele líle yìí, kí wọ́n sì rìn jìnnà nídìíje náà, “Ó fi kún-un, “pẹ̀lú ìfọkànsìn, kò sáìṣe."	"Gẹgẹ bo se sọ:""ọkan mi balẹ tikọ wa ba nigbagbọ ninu ara wọn, dandan ni ki wọn pegede nibi ipele lile yii, ki wọn si rin jinna nidiije naa, O fi kun-un, pẹlu ifọkansin, ko saiṣe."	remove_only_accents	menyo20k
Ààrẹ wá rọ gbogbo ọmọ orílẹ̀ èdè Naijiria láti túbọ̀ máa gbárùkù ti àwọn aṣojú yìí pẹ̀lú àdúrà àti àtìlẹyìn ọlọ́kan-ò-jọ̀kan.	Aarẹ wa rọ gbogbo ọmọ orilẹ ede Naijiria lati tubọ maa gbaruku ti awọn aṣoju yii pẹlu adura ati atilẹyin ọlọkan-o-jọkan.	remove_only_accents	menyo20k
Nàìjííríà lu ikọ̀ Iceland pẹ̀lú àmi ayò méjì sí òdo, Ahmed Musa ló gbá àmì-ayò méjì ọ̀hún wọlé ní ìpele kejì eré ìfẹsẹ̀wọnsẹ̀ náà.	Naijiiria lu ikọ Iceland pẹlu ami ayo meji si odo, Ahmed Musa lo gba ami-ayo meji ọhun wọle ni ipele keji ere ifẹsẹwọnsẹ naa.	remove_only_accents	menyo20k
--- Dalung: Eagles yóò ṣe dáadáa nífẹsẹ̀wọnsẹ̀ wọn yòókù.	--- Dalung: Eagles yoo ṣe daadaa nifẹsẹwọnsẹ wọn yooku.	remove_only_accents	menyo20k
Mínísítà amójú eré-ìdárayá, Solomon Dalung, ní òun nídàánilójú pé ikọ̀ agbábọ́ọ̀lù Super Eagles yóò ṣe dáradára nífẹsẹ̀wọnsẹ̀ wọn yòókù.	Minisita amoju ere-idaraya, Solomon Dalung, ni oun nidaaniloju pe ikọ agbabọọlu Super Eagles yoo ṣe daradara nifẹsẹwọnsẹ wọn yooku.	remove_only_accents	menyo20k
Solomon Dalung so̩ fún VON, Rafat Salami pé gbogbo ìrètí kó̩ ló ti so̩nù bó tilè̩ jé̩ pé ikò̩ ò̩hún so̩ ìfe̩sèwo̩nsè̩ wo̩n àkó̩kó̩ nù nídìj́ié àgbáyé.	Solomon Dalung so fun VON, Rafat Salami pe gbogbo ireti ko lo ti sonu bo tile je pe iko ohun so ifesewonse won akoko nu nidijie agbaye.	remove_only_accents	menyo20k
Ó so̩yí ní pápákọ̀ òfurufú Nnamdi Azikiwe nílùú Àbújá, bí ó s̩e ti Germany dé.	O soyi ni papakọ ofurufu Nnamdi Azikiwe niluu Abuja, bi o se ti Germany de.	remove_only_accents	menyo20k
--- Russia 2018: Japan fàgbà han Colombia.	--- Russia 2018: Japan fagba han Colombia.	remove_only_accents	menyo20k
Japan tó fàgbà hàn Colombia, só̩ di ìgbà àkó̩kó̩ tí wo̩n yóò borí alátakò̩ láti gúúsù ìwọ̀ oòrùn Amerika.	Japan to fagba han Colombia, so di igba akoko ti won yoo bori alatako lati guusu iwọ oorun Amerika.	remove_only_accents	menyo20k
Ò̩pò̩ àwọn olólùfé̩ bó̩ò̩lù àfẹsègbá, tí wón ń ta té̩té́ ló gbówó lórí orílè̩-èdè Colombia pé wọn yóò borí.	Opo awọn ololufe boolu afẹsegba, ti won n ta tete lo gbowo lori orile-ede Colombia pe wọn yoo bori.	remove_only_accents	menyo20k
Ò̩kan lára àmì-ayò tí Japan gbáwọlé, ló wá látojú bọ́ọ̀lù agbésílẹ̀gbá́.	Okan lara ami-ayo ti Japan gbawọle, lo wa latoju bọọlu agbesilẹgba.	remove_only_accents	menyo20k
Wó̩n rí bọ́ọ̀lù agbésílẹ̀gbà lé̩yìn tagbé̩yìn fún Colombia, Carlos Sanchez dènà s̩ó̩ò̩tì à-mi-àwò̩n látò̩do̩ Yuya Osako ti Japan.	Won ri bọọlu agbesilẹgba leyin tagbeyin fun Colombia, Carlos Sanchez dena sooti a-mi-awon latodo Yuya Osako ti Japan.	remove_only_accents	menyo20k
--- Super Eagles bẹ̀èrẹ̀ ìgbáradì ní kíkún fún ìfẹsẹ̀wọnsẹ̀ Croatia.	--- Super Eagles bẹerẹ igbaradi ni kikun fun ifẹsẹwọnsẹ Croatia.	remove_only_accents	menyo20k
Ikò̩ Super Eagles bẹ̀ẹ̀rẹ̀ ìgbáradì wo̩n lónìí ní 10:15am àárò̩.	Iko Super Eagles bẹẹrẹ igbaradi won lonii ni 10:15am aaro.	remove_only_accents	menyo20k
Ìgbáradì náà s̩íde nís̩è̩é̩jú mé̩è̩dógún àkó̩kó̩, wó̩n sì gùnlé ète ikò̩ náà.	Igbaradi naa side niseeju meedogun akoko, won si gunle ete iko naa.	remove_only_accents	menyo20k
--- Canada, U.S, Mexico yóò ṣagbáterù ìdíje àgbáyé 2026.	--- Canada, U.S, Mexico yoo ṣagbateru idije agbaye 2026.	remove_only_accents	menyo20k
Amẹ́ríkà, Canada àti Mexico yóò ṣagbátẹrù ìdíje àgbááyé ló̩dún 2026, lẹ́yìn tí wọ́n jáwé olú́borí pè̩lú ò̩kándínláàdó̩rin ibò láàrin wo̩n sí orílẹ̀-èdè Morocco tí òun náà ń gbèrò láti ṣagbátẹrù ìdíje ọ̀hún, èyí tíkò̩ máa di méjìdínláàdo̩ta fúngbà àkó̩kó̩.	Amẹrika, Canada ati Mexico yoo ṣagbatẹru idije agbaaye lodun 2026, lẹyin ti wọn jawe olubori pelu okandinlaadorin ibo laarin won si orilẹ-ede Morocco ti oun naa n gbero lati ṣagbatẹru idije ọhun, eyi tiko maa di mejidinlaadota fungba akoko.	remove_only_accents	menyo20k
--- Lopetegui rọ́pọ̀ Zidane ni Madrid.	--- Lopetegui rọpọ Zidane ni Madrid.	remove_only_accents	menyo20k
Ikọ̀ Real Madrid ti yan akọ́nimọ̀ọ́gbá Spain, Julen Lopetegui gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá tuntun sáà tó ń bọ̀.	Ikọ Real Madrid ti yan akọnimọọgba Spain, Julen Lopetegui gẹgẹ bi akọnimọọgba tuntun saa to n bọ.	remove_only_accents	menyo20k
Lopetegui, ọmọ ọdún mọ́kànléláàdọ́ta (51), rọ́pò Zinedine Zidane, lẹ́ni tó kò̩ láti tè̩síwájú gé̩gé̩ bi akó̩nimò̩ó̩gbá wo̩n, lẹ́yìn to ran ikò̩ ọ̀hún lọ́wọ́ láti gbafe-ẹ̀yẹ ìdíje UEFA Champions League nígbà mẹ́ta léra ọ̀tọ̀ọ̀tọ̀.	Lopetegui, ọmọ ọdun mọkanlelaadọta (51), rọpo Zinedine Zidane, lẹni to ko lati tesiwaju gege bi akonimoogba won, lẹyin to ran iko ọhun lọwọ lati gbafe-ẹyẹ idije UEFA Champions League nigba mẹta lera ọtọọtọ.	remove_only_accents	menyo20k
Julen Lopetegui ni yóò jẹ́ akọ́nimọ̀ọ́gbá àgbà ikọ̀ Real Madrid lẹ́yìn ìdíje àgbááyé 2018.	Julen Lopetegui ni yoo jẹ akọnimọọgba agba ikọ Real Madrid lẹyin idije agbaaye 2018.	remove_only_accents	menyo20k
"""Lopetegui bẹ̀ẹ̀rẹ̀ sí ní tukọ̀ agbábọ́ọ̀lù Spain láti ọdún 2016."	"""Lopetegui bẹẹrẹ si ni tukọ agbabọọlu Spain lati ọdun 2016."	remove_only_accents	menyo20k
Bẹ́ẹ̀ sì ni ó fìgbà kan jẹ́ akónimọ̀ọ́gbá ikọ̀ agbábọ́ọ̀lù FC Porto.	Bẹẹ si ni o figba kan jẹ akonimọọgba ikọ agbabọọlu FC Porto.	remove_only_accents	menyo20k
Ó tún kópa fúnkọ̀ Real Madrid àti Barcelona.	O tun kopa funkọ Real Madrid ati Barcelona.	remove_only_accents	menyo20k
--- Russia 2018: Germany gunlè̩ fún ìdíje àgbáye.	--- Russia 2018: Germany gunle fun idije agbaye.	remove_only_accents	menyo20k
Àwọn agbábọ́ọ̀lù English Premier League pàdé Erdogan nílùú London lóṣù tó kọjá, èyí tó mú Gundogan fẹ̀wù ìgbábọ́ọ̀lù ikọ̀ Manchester City rẹ̀ ránsẹ́ sáàrẹ rè̩.	Awọn agbabọọlu English Premier League pade Erdogan niluu London loṣu to kọja, eyi to mu Gundogan fẹwu igbabọọlu ikọ Manchester City rẹ ransẹ saarẹ re.	remove_only_accents	menyo20k
Germany balẹ̀ sí Moscow lọ́jọ́ ìṣé̩gun, pè̩lú èròǹgbà láti dààbò bò ife-ẹ̀yẹ àgbááyé tó wà lọ́wọ́ wọn, pè̩lú ìrètí láti mọ́kàn kúrò nínú gbogbo awuyewuye òṣèlú tó rò̩ mó̩ Mesut Ozil àti Ilkay Gundogan.	Germany balẹ si Moscow lọjọ iṣegun, pelu erongba lati daabo bo ife-ẹyẹ agbaaye to wa lọwọ wọn, pelu ireti lati mọkan kuro ninu gbogbo awuyewuye oṣelu to ro mo Mesut Ozil ati Ilkay Gundogan.	remove_only_accents	menyo20k
Nínú gbogbo ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀rẹ́, làwọn olólùfẹ́ ikọ̀ náà bẹnu àté̩ lu Ozil àti Gundogan tí wọ́n jágbá́bọ́ọ̀lù Germany ṣùgbọ́n wọ́n tan mó̩ Turkey fún pípàdé ààrẹ ilẹ̀ Turkey RecepTayyip Erdogan.	Ninu gbogbo ifẹsẹwọnsẹ ọlọrẹẹjọrẹ, lawọn ololufẹ ikọ naa bẹnu ate lu Ozil ati Gundogan ti wọn jagbabọọlu Germany ṣugbọn wọn tan mo Turkey fun pipade aarẹ ilẹ Turkey RecepTayyip Erdogan.	remove_only_accents	menyo20k
--- Òṣìṣé̩ àjọ Ghana fis̩é̩ FIFA sí̀̀lè̩ nítorí ìfè̩sùn ìwàbàjé̩ kàn-án.	--- Oṣiṣe ajọ Ghana fise FIFA sile nitori ifesun iwabaje kan-an.	remove_only_accents	menyo20k
Òṣìṣé̩ àjọ FIFA, Kwesi Nyantakyi, ti fipò sílẹ̀ lájọ FIFA, látàrí ẹ̀sùn ìwàbàjé̩ tí wọ́n fi kàn án, ìwádìí sì ń lo̩ lábé̩lè̩ ní Ghana lórí ìwàbàjé̩̩.	Oṣiṣe ajọ FIFA, Kwesi Nyantakyi, ti fipo silẹ lajọ FIFA, latari ẹsun iwabaje ti wọn fi kan an, iwadii si n lo labele ni Ghana lori iwabaje.	remove_only_accents	menyo20k
Ààrẹ àjọ CAF, Ahmad náà fikún un pé, Nyantakyi tún kọ̀wé fipò rẹ̀ sílẹ̀ gẹ́gẹ́ bí igbákejì ààrẹ àjọ ọ̀hún.	Aarẹ ajọ CAF, Ahmad naa fikun un pe, Nyantakyi tun kọwe fipo rẹ silẹ gẹgẹ bi igbakeji aarẹ ajọ ọhun.	remove_only_accents	menyo20k
Ahmad wá kéde ètòòdìbò ni Egypt lọ́gbọ̀n ọjọ́, oṣù kẹsàn-án ọdún 2018, fún àádọ́ta (50) àwọn àjọ amójútó bó̩ò̩lù àfe̩sè̩gbá nílè̩ Áfíríkà, fún ipò tó ṣófo.	Ahmad wa kede etoodibo ni Egypt lọgbọn ọjọ, oṣu kẹsan-an ọdun 2018, fun aadọta (50) awọn ajọ amojuto boolu afesegba nile Afirika, fun ipo to ṣofo.	remove_only_accents	menyo20k
Olùdíje yóò wá láti orílè̩-èdè tó ń so̩ Gè̩é̩sì, ààre̩ CAF sò̩yí.	Oludije yoo wa lati orile-ede to n so Geesi, aare CAF soyi.	remove_only_accents	menyo20k
Ló̩sè̩ tó kọjá lẹ̀rọ amóhùnmáwòrán ṣàfihàn Nyantakyi tó gba $65,000 só̩wó̩, ló̩wó̩ akò̩ro̩yìn tó mò̩-ó̩n-mò̩ s̩e bí olókòwò, láti rójú rere ààrẹ Ghana, Nana Akufo-Addo àtàwọn òṣìsé̩ ìjọba mìíràn.	Lose to kọja lẹrọ amohunmaworan ṣafihan Nyantakyi to gba $65,000 sowo, lowo akoroyin to mo-on-mo se bi olokowo, lati roju rere aarẹ Ghana, Nana Akufo-Addo atawọn oṣise ijọba miiran.	remove_only_accents	menyo20k
--- Nadal fàgbà han Thiem láti gba ife-ẹ̀yẹ French Open.	--- Nadal fagba han Thiem lati gba ife-ẹyẹ French Open.	remove_only_accents	menyo20k
Rafael Nadal bori nínú àṣekágbá ìdíje French Open, lé̩yìn tí ó yanjú akẹẹgbé̩ rè̩ Dominic Thiem ti Austria pèlú àmì-àyò 6-4, 6-3, 6-2 pè̩lú ìs̩elés̩e adérùbani rè̩ lópin ìdíje náà ló̩jó̩ Áìkú.	Rafael Nadal bori ninu aṣekagba idije French Open, leyin ti o yanju akẹẹgbe re Dominic Thiem ti Austria pelu ami-ayo 6-4, 6-3, 6-2 pelu iselese aderubani re lopin idije naa lojo Aiku.	remove_only_accents	menyo20k
O̩mọ ọdún méjílélọ́gbọ̀n (32) tó mò̩-ó̩n gbá jùlọ ti gbàpapọ̀ ifeẹ̀yẹ mẹ́tàdínlógún, mé̩ta péré lalátakò rè̩ kòríkòsùn Roger Federer fi jùú.	Omọ ọdun mejilelọgbọn (32) to mo-on gba julọ ti gbapapọ ifeẹyẹ mẹtadinlogun, meta pere lalatako re korikosun Roger Federer fi juu.	remove_only_accents	menyo20k
Nadal fàyànrán ìdíje náà dé òpin, àmó̩ ó nílò ìtó̩jú ní ìpele ke̩rin nígbà tí ó fọwọ́ ṣèse ní ìpele kẹta ìdíje ò̩hún, kí ó tó fakọyọ láti gbon ewúro sí Thiem lójú nínú àṣekágbá ìdíje náà lárà ọ̀tọ̀.	Nadal fayanran idije naa de opin, amo o nilo itoju ni ipele kerin nigba ti o fọwọ ṣese ni ipele kẹta idije ohun, ki o to fakọyọ lati gbon ewuro si Thiem loju ninu aṣekagba idije naa lara ọtọ.	remove_only_accents	menyo20k
Nadal ní, “Ìfigagbága yìí lágbára púpọ̀, mo wò̩yá ìjà ńlá pè̩lú alátakò tó mò̩-ó̩n gba.”	Nadal ni, Ifigagbaga yii lagbara pupọ, mo woya ija nla pelu alatako to mo-on gba.	remove_only_accents	menyo20k
Láti gbafe è̩yẹ ìdíje yìí nígbà mọ́kànlá (11) ọ̀tọ̀ọ̀tọ̀, jóhun tí mi ò ronú kàn.	Lati gbafe eyẹ idije yii nigba mọkanla (11) ọtọọtọ, johun ti mi o ronu kan.	remove_only_accents	menyo20k
Mo nígbàgbó̩ rírí gbogbo yín ló̩dún tí ó ń bò̩.	Mo nigbagbo riri gbogbo yin lodun ti o n bo.	remove_only_accents	menyo20k
Nadal darapò̩ mó Margaret Court ti Australia bi òǹdíje tó gba ifeẹ̀yẹ ò̩hún nígbà mọ́kànlá.	Nadal darapo mo Margaret Court ti Australia bi ondije to gba ifeẹyẹ ohun nigba mọkanla.	remove_only_accents	menyo20k
Jíjáwé olú́borí Nadal náà mú ìfigagbága rẹ̀ ni Roland Garros di ajáwé-olúborí mé̩rìndínláàdó̩rùn-ún (86), tó sì kùnà lé̩è̩mejì.	Jijawe olubori Nadal naa mu ifigagbaga rẹ ni Roland Garros di ajawe-olubori merindinlaadorun-un (86), to si kuna leemeji.	remove_only_accents	menyo20k
Pè̩lú àwọn òǹwò̩ran gbajúgbajà bíi òs̩èré Hugh Grant àti Tim Roth, àtàwo̩n òs̩èré o̩mo̩ Faransé Marion Cottillard ati Jean Dujardin tí wó̩n ń wòran bí Nadal s̩e bè̩rè̩.	Pelu awọn onworan gbajugbaja bii osere Hugh Grant ati Tim Roth, atawon osere omo Faranse Marion Cottillard ati Jean Dujardin ti won n woran bi Nadal se bere.	remove_only_accents	menyo20k
--- Del Potro fàgbà hàn Cilic, láti lọ kojú Nadal.	--- Del Potro fagba han Cilic, lati lọ koju Nadal.	remove_only_accents	menyo20k
Del Potro ti Argentina, kópá ribiribi láti borí Marian Cilic èyí tó mu yege fúnpele sè̩mí ní French Open fúngbà àkó̩kó̩ lé̩yìn o̩dún mé̩sàn-án ló̩jó̩bò̩, tójò síì dáfigagbága 7-6, 5-7, 6-3 at̀i 7-5 ò̩hún dúro.	Del Potro ti Argentina, kopa ribiribi lati bori Marian Cilic eyi to mu yege funpele semi ni French Open fungba akoko leyin odun mesan-an lojobo, tojo sii dafigagbaga 7-6, 5-7, 6-3 ati 7-5 ohun duro.	remove_only_accents	menyo20k
Del Potro nílò àmì ayò méjì péré láti kó̩kó̩ borí ìpele kìn-ín-ní tí Cilic sì s̩e  ń kó̩kó̩ borí pè̩lú 5-6.	Del Potro nilo ami ayo meji pere lati koko bori ipele kin-in-ni ti Cilic si se  n koko bori pelu 5-6.	remove_only_accents	menyo20k
Cilic o̩mo̩ Croatia kò kópa dáradára nígbà tó kó̩kó̩ pàdánù àmì-ayò níbè̩rè̩, ó sì ń s̩às̩ìs̩e̩ pé̩é̩pè̩è̩pé̩, ṣùgbọ́n ó ní àǹfààní láti tún s̩íde nígbà tó ti ń kápá Del Potro, àkókò yìí ní ó sì ní àmì-ayò tó dó̩gbá pè̩lú rè̩.	Cilic omo Croatia ko kopa daradara nigba to koko padanu ami-ayo nibere, o si n sasise peepeepe, ṣugbọn o ni anfaani lati tun side nigba to ti n kapa Del Potro, akoko yii ni o si ni ami-ayo to dogba pelu re.	remove_only_accents	menyo20k
--- Nàìjííríà jáwálẹ̀ nínú́ àtẹ tuntun àjọ FIFA.	--- Naijiiria jawalẹ ninu atẹ tuntun ajọ FIFA.	remove_only_accents	menyo20k
Nínú ipò àtẹ tuntun àjọ FIFA tó ṣèṣẹ̀ jáde, orílẹ̀-èdè Nàìjííríà ti jawálẹ̀ láti ipò mẹ́tàdínláàdọ́ta (47)  sípò méjídínláàdọ́ta (48) lágbàáyé, bẹ́ẹ̀ sì ni láti ipò kẹfà sí ipò keje nílẹ̀ Afrika.	Ninu ipo atẹ tuntun ajọ FIFA to ṣeṣẹ jade, orilẹ-ede Naijiiria ti jawalẹ lati ipo mẹtadinlaadọta (47)  sipo mejidinlaadọta (48) lagbaaye, bẹẹ si ni lati ipo kẹfa si ipo keje nilẹ Afrika.	remove_only_accents	menyo20k
Àjọ FIFA ní, ò̩kan-ò-jòkan ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀rẹ́ wà lára ohun tí wọ́n ṣàgbéyẹ̀wò rè̩ fún àbájáde ipò àtẹ tuntun náà.	Ajọ FIFA ni, okan-o-jokan ifẹsẹwọnsẹ ọlọrẹẹjọrẹ wa lara ohun ti wọn ṣagbeyẹwo re fun abajade ipo atẹ tuntun naa.	remove_only_accents	menyo20k
Ẹ̀wẹ̀, nínú ipò àtẹ tuntun ọ̀hún lágbàáyé, orílẹ̀-èdè Germany, Brazil àti Belguim síì dipò wọn mú ní ìtẹ̀léǹtẹ̀lé, bẹ́ẹ̀ sì ni, Russia, Poland ati Uruguay láǹfààní láti wà láàrin ipò kínní sí ogún.	Ẹwẹ, ninu ipo atẹ tuntun ọhun lagbaaye, orilẹ-ede Germany, Brazil ati Belguim sii dipo wọn mu ni itẹlentẹle, bẹẹ si ni, Russia, Poland ati Uruguay lanfaani lati wa laarin ipo kinni si ogun.	remove_only_accents	menyo20k
Argentina dipò karùn-ún mú, Croatia dipò ogún mú, bẹ́ẹ̀ sì ni Iceland wà nípò méjìlélógún.	Argentina dipo karun-un mu, Croatia dipo ogun mu, bẹẹ si ni Iceland wa nipo mejilelogun.	remove_only_accents	menyo20k
Ní Afíríkà, Tunisia jáwálè̩ láti ipò ke̩rìnlá tí wó̩n wà tè̩lé̩ dé ìko̩kànlélógún gé̩gé̩ bi o̩mo̩ Afíríkà tó wà nípò tó ga jù lágbàáyé.	Ni Afirika, Tunisia jawale lati ipo kerinla ti won wa tele de ikokanlelogun gege bi omo Afirika to wa nipo to ga ju lagbaaye.	remove_only_accents	menyo20k
Senegal tè̩lée nípò ke̩tàdínló̩gbò̩n (27), tí DR Congo sì dúró sípò kejìdínlógójì, tí Morrocco sì wà nípò ko̩kànlélógójì àti Egypt ní ipò karùndínláàdó̩ta.	Senegal telee nipo ketadinlogbon (27), ti DR Congo si duro sipo kejidinlogoji, ti Morrocco si wa nipo kokanlelogoji ati Egypt ni ipo karundinlaadota.	remove_only_accents	menyo20k
Ghana, Aláìkópa nídije àgbááyé náà wà nípò kẹ́tàdínláàdọ́ta wọ́n sì dipò kẹfà mú lÁfíríkà.	Ghana, Alaikopa nidije agbaaye naa wa nipo kẹtadinlaadọta wọn si dipo kẹfa mu lAfirika.	remove_only_accents	menyo20k
Ipò àtẹ tuntun mìíràn yóò jáde ní July 19.	Ipo atẹ tuntun miiran yoo jade ni July 19.	remove_only_accents	menyo20k
--- Putin kìlò̩ fún àwo̩n gómìnà – Ẹ má sàyíká pápáṣèré dilé-ìtajà.	--- Putin kilo fun awon gomina  Ẹ ma sayika papaṣere dile-itaja.	remove_only_accents	menyo20k
Ààrẹ ni kí wó̩n má s̩e sọ àwọn ìpàgó̩ ìgbábó̩ò̩lù tàbí àyíká pápá ìṣeré Russia tí wọn yóò lò fún ìdíje bó̩ò̩lù àgbááyé di ilé ìtajà.	Aarẹ ni ki won ma se sọ awọn ipago igbaboolu tabi ayika papa iṣere Russia ti wọn yoo lo fun idije boolu agbaaye di ile itaja.	remove_only_accents	menyo20k
--- Ẹ tají! Agbábó̩ó̩lù tẹ́lẹ̀rí pe Eagles níjà bíborí	--- Ẹ taji! Agbaboolu tẹlẹri pe Eagles nija bibori	remove_only_accents	menyo20k
Lé̩yìn ìkùnà 1-0 ikò̩ Nàìjííà só̩wó̩ ikò̩ Czech Republic ní pápá-ìs̩iré Rudolf-Tonn-Stadion ni Austria, àwọn agbábò̩ò̩lù té̩lè̩rí ti ikọ̀ Super Eagles ṣèkìlò̩ títají wo̩n tí wó̩n bá fé̩ nípa nínú ìdíje àgbááyé Russia 2018.	Leyin ikuna 1-0 iko Naijiia sowo iko Czech Republic ni papa-isire Rudolf-Tonn-Stadion ni Austria, awọn agbaboolu teleri ti ikọ Super Eagles ṣekilo titaji won ti won ba fe nipa ninu idije agbaaye Russia 2018.	remove_only_accents	menyo20k
Agbábó̩ò̩lù è̩gbé̩-iwájú té̩lè̩rí fúnkò̩ Super Eagles  Emmanuel Amunike s̩èkìlò pé tíkò̩ ò̩hún kò bá fé̩ já nídìíje FIFA 2018 ní ìpele àkó̩kó̩, tí wó̩n ò bá yípadà nífe̩sè̩wo̩nsè̩ wo̩n onírúurú kí wo̩n tó figagbága pè̩lú Croatia ní ìfe̩sè̩wo̩nsè̩ ìs̩íde.	Agbaboolu egbe-iwaju teleri funko Super Eagles  Emmanuel Amunike sekilo pe tiko ohun ko ba fe ja nidiije FIFA 2018 ni ipele akoko, ti won o ba yipada nifesewonse won oniruuru ki won to figagbaga pelu Croatia ni ifesewonse iside.	remove_only_accents	menyo20k
